"","movie_name","title","reviewer","review","date","ratings"
"1073","rear window (1954)","another hitchcock masterpiece","sleepindragon","photographer l b jefferies is temporarily wheelchair bound and spends his days staring out of his apartment window into the courtyard observing everyones activities he becomes convinced that a murder has occuredalfred hitchcock is regarded by many as the master of suspense and i dont think theres a better example of a suspense thriller than rear windowhitchcock created several masterpieces rear window is one of them its a fascinating study of human nature the natural curiosity and fascination to observe peoplejefferies has a natural curiosity but his circumstances heighten that curiosity with nothing else to do he watches everything absorbing every single detail hes essentially looking at a goldfish bowl his world becomes that courtyard he sees everythingevery single character is fascinating the dancer the woman drinking alone and or course the man whos wife vanishesjames stewart is excellent as jefferies he is superb in the role grace kelly is terrific also the epitome of glamour and elegancedoesnt anyone close their curtains or pull the blinds thank goodness they dontone of my top ten films of all time",2023-07-09,NA
"1074","rear window (1954)","another hitchcock masterpiece","flickjunkie","alfred hitchcock is considered by most to be the master of suspense  i believe he was also a master of understanding human nature  he intuitively understood that human beings are voyeurs by nature not in the perverted sense but in the curious sense  we are a species that slows down to look at accident scenes and steals furtive glances at lovers in the park who are oblivious to everything but each other  a major appeal of cinema and television is that they offer us an opportunity for guilt free voyeurism when we watch a film arent we in essence looking through a window and watching people who behave as if they dont realize we are therehitchcock realized this and took voyeurism to the next level allowing us to watch a voyeur as he watched others  while rear window as a whole is probably not quite at a level with vertigo which was far more suspenseful and mysterious with a powerful musical score as a cinematic accomplishment it is more seductive because it strikes closer to our human obsessions hitchcocks mastery is most evident in his subtle use of reaction scenes by the various characters  we watch an event that jeff james stewart is watching and then hitchcock immediately cuts to his reaction  this is done repeatedly in various layers even with the other tenants as they interact with one another  for instance in the scene with miss lonelyheart judith evelyn we see her throw out the man who made a pass at her and then we see her reaction after she slams the door followed by the reaction of jeff and lisa grace kelly  in another scene detective doyle wendell corey sees lisas nightclothes and presumes she will be staying the night  hitchcock shows the suitcase then doyles reaction and then he goes to jeff who points his finger at him and says be careful tom  this elegant scene takes a few seconds and speaks volumes with little dialogue  such technique gets the viewer fully involved because if we were there this is exactly what we would be doing watching the unfolding events and then seeing how others around us responded  in essence it puts us in the room with themhitchcock was a stickler for detail  for instance he aimed the open windows so they would show subtle reflections of places in the apartment we couldnt see directly  however there were certain details included or excluded that were inexplicable  would thorwold really be scrubbing the walls with the blinds open  would lisa be conspicuously waving at jeff while stella thelma ritter was digging up the garden  moreover wouldnt lisa have taken off her high heels before climbing a wall and then a fire escape  this film had numerous small incongruities that are normally absent from hitchcock films  though these are picayune criticisms they are painfully obvious in the film of a director known to be a compulsive perfectionistthe acting is superb in this film  jimmy stewart is unabashedly obsessed as the lead character  photographers have an innate visual perceptiveness and the ability to tell a story with an image and stewart adopts this mindset perfectly  grace kelly has often been accused of being the ice maiden in her films yet in this film she is assertive and even reckless  though cool at times she is often playful and rambunctious  i always enjoy thelma ritters performances for their honesty and earthiness and this is another example of a character actor at her best  raymond burr often doesnt get the recognition he deserves for this role which is mostly shot at a distance with very few lines  yet he imbues thurwold with a looming nefariousness using predominantly physical actingthis film was rated number  on afis top  of the century sandwiched between psycho  and vertigo   i personally think more highly of vertigo but it is a minor distinction because i rated them both  rear window is a classic a masterpiece of filmmaking technique from a director who was a true pioneer of suspense",2001-04-10,NA
"1075","rear window (1954)","sophisticated hitchcock with a wonderful performance from james stewart","thelittlesongbird","rear window is a one of the more sophisticated hitchcock films and i will always consider it a masterpiece it has tension suspense humour has a strong voyeuristic tone to it and moves along at a good pace the cinematography was truly excellent dark in some scenes and beautiful in another the script is fantastic and genuinely memorablethelma ritters wisecracks especially likewise with the story about a man who is convinced that his neighbour has killed his wife i have always considered rear windows main merit to be the performance of james stewart he was perfect as jeff the man who is in a wheelchair due to a broken leg the other performances go without fault either especially from the beautiful grace kelly as lisa and raymond burr in a chilling performance as the villain of the piece mr thorwold the music was expressive and atmospheric courtesy of franz waxman and the climax was possibly the highlight of the film after stewarts performance the  version of rear window will always be a classic not the inferior tv remake with christopher reeve all in all a must see for those who are fans of hitchcock  bethany cox",2009-06-22,NA
"1076","rear window (1954)","in the midfifties hitchcock brought remarkable suspense by reverting to the logic of a silent film with an observer behind the lens as the hero","quinoa","many reviewers and critics have commented on alfred hitchcocks theme of the voyeur in rear window the mere thought of a voyeur in a suspense film conjures up images from other classic hitchcock films and i felt that voyeuristic bug as well  but i realized something that i hadnt thought of as i watched it for the first time this is a return for hitchcock to his skills as a master of silentfilm chills  as lb jeffries jimmy stewart in one of his most infamous performances is in his wheelchair viewing out one perspective to other inhabitants in the apartment the audience views right alongside him  so for more or less  percent of the film the only sounds we hear are the sounds of mere realism as hitchs camera keeps a close eye on things  as the thrills build in the second hour of the film there is considerably more dialog than the first hour  this could and occasionally does present a challenge for the audience member that could either be accepted  payed off or resented can one sit back and just watch things unfold as in a film from the s  personally the experience of seeing these events unfold and increase was near electrifying  along with stewarts performance which ranges from amusing to terrified compelling to frightened ie hitchs everyday man theres grace kelly as lisa who carries her own beauty  inner conflicts and raymond burr as thorvold who could have things going a little better with his wife  if we empathize with jeff its because we become as much apart of his mindsetpov as he already is and thats the ticket to the films true success  not only is there a magnetic kind of skill to which hitchcock and cinematographer robert burks presents us with the apartments supporting and minor characters and how their fates are played out against the enclosed backdrop but the psychology of jeff becomes parallel or against to the audiences  this is the story of one mans temptation and compulsion to be involved with those he can see much like moviegoers have with any given film and how perception of the realities around him become ours  rear window may have become dated for some moviegoers particularly since the theme has been played on by other movies and tv shows like the simpsons for example  yet there is a certain effectiveness to it all even in the earlier scenes that holds an edge over imitators  a",2004-01-15,NA
"1077","rear window (1954)","tremendous thriller classic hitchcock","michaelrokeefe","in  i was seven years old and this is one of the first grown up movies i remember seeing i have seen it at least ten times since and realize seeing something different each timejames stewart is a photographer in a wheelchair recovering from an accident he passes the time by watching his neighbors out his apartment window he thinks that he witnessed a murder and has trouble convincing his girlfriend grace kelly to help prove a crime was committedthree scenes that always stuck with me stewart fighting off his attacker with flashbulbs  the smoldering kiss  the glowing cigarette in the dark apartmentevery bit a classic i think this is the best hitchcock movie no offense intended toward psycho but this movie has the more human aspects of fear and terror this super cast includes raymond burr thelma ritter and wendell corey",2000-06-18,NA
"1078","rear window (1954)","our obsession with voyeurism","dxia","after viewing rear window again ive come to realize that alfred hitchcock was not only a great moviemaker but also a great moviewatcher in the making of rear window he knew exactly what it is about movies that makes them so captivating it is the illusion of voyeurism that holds our attention just as it held hitchcocks the ability to see without being seen has a spellbinding effect why else is it so uncommon to have characters in movies look directly into the camera it just isnt as fun to watch someone when they know youre there when we watch movies we are participating in looking into another world and seeing the images of which we have no right to see and listening to the conversations that we should not hear rear window and powells peeping tom are some of the best movies that arent afraid to admit this human trait we are all voyeurswhen watching rear window it is better to imagine alfred hitchcock sitting in that wheelchair rather than jimmy stewart when the camera is using longshots to watch the neighborhood it is really hitchcock watching not stewart hitchcocks love of voyeurism is at the center of this movie along with his fascination with crime and his adoration of the madonna idealin many of hitchcocks movies rear window vertigo psycho the birds etc the blonde actresses are objects notice how rarely they get close with the male leads in vertigo stewarts character falls in love with the image of madeleine in psycho we see the voyeur in hitchcock peeking out of norman bates at marion and in rear window jeff would rather stare out of his window than to hold the beautiful lisa by his side for hitchcock these women are ideals that should be admired rather than touchedhowever the story of rear window isnt about the image of women as it is in vertigo rear window focuses more on seduction of crime not in committing it but in the act of discovering it at one point in the story jeffs friend convinces him that there was no murder and jeff is disappointed not because someone wasnt dead but because he could no longer indulge into his fantasy that someone was think how popular crime shows are on television and noir films at the movies people do not want to commit crimes they want to see other people commit themrear window is one of the most retrospective movies ive ever seen in a span of two hours it examines some of the most recurrent themes in film when we watch rear window it is really us watching someone watch someone else and all the while hitchcock is sitting on the balcony and seeing our reaction it is an act of voyeurism layered on top of itself and it allows us to examine our own behavior as we are spellbound in hitchcocks world the only thing that i feel is missing in the movie is a scene of jeff using his binoculars and seeing himself in a mirror why did hitchcock leave it out maybe because it would have been too obvious what he was doing or maybe he was afraid that the audience would see themselves in the reflection of the lens",2004-04-08,NA
"1079","rear window (1954)","rear window is ","yocarlosvarelapr","i must say no signs of aging embedded in its day and yet totally relevant perhaps the most entertaining of all of hitchcocks films marriage is the theme and murder is the hook james stewart is as perfect as hes ever been he uses the contradictions of his character to create someone immediately familiar thelma ritters practicality includes a rant about the destructive effect of intelligence grace kelly enters the scene like a character in a dream she remains a sort of dream thats why to see her climb the killers balcony is one of my most cherished film memories if you havent seen the film you may think im rambling but if you have you know exactly what i mean dont you",2018-04-15,NA
"1080","rear window (1954)","midcentury voyeurism","dennislittrell","not only does rear window rw have alfred hitchcocks trademark wit suspense and romance with a touch of friction in spades but its one of his most wellcrafted cleverlystaged movies in fact even though rw is based on a cornell woolrich story i cant imagine this story being told as effectively in any medium other than cinema however the technical accomplishments explained most entertainingly in the dvds documentaries would be nothing without the engaging characters james stewarts neighbors are interesting enough to warrant their own movies and in addition to providing a wry microcosm of new york city life the only dated thing about it is the lack of air conditioning they all reflect possible outcomes for the somewhat stormy romance between laidup shutterbug stewart and the luminous grace kelly as his upscale fashion maven inamorata as brent spiner said while hosting a showing of rw on tnt the real perversion of the film is stewarts reluctance to commit to the irresistible kelly in fact one of the things i like about the movie is the way it shows these two very different people gradually learning to compromise and work together the piquant final shot shows that a woman can have a happy relationship with a man without submerging her own personality  refreshing for the s great supporting cast too including wendell corey raymond burr in one of his last badguy roles before perry mason and the scenestealing thelma ritter incidentally the restored special edition rw dvd was put together just in time to include georgine darcy miss torso then one of the last surviving cast members darcy died earlier this year she will be missed",2002-08-16,NA
"1081","rear window (1954)","a deep  entertaining classic","snow leopard","one of hitchcocks greatest masterpieces rear window is a deep and entertaining classic with many strengths and a little bit of everything  a fine suspense story is combined with romantic tension in the main plot and there are numerous subplots some humorous and some moving all with many psychological overtones  the main characters are wonderfully portrayed and full of life  the apparently simple setting in an apartment complex is developed into a world filled with intriguing and sometimes unsettling possibilities and this apparently average neighborhood comes to life with a wealth of lavish visual detail and interesting minor characters  it is the kind of filmmaking that like many of hitchcocks greatest movies is very flattering to the viewer  the director assumes that his audience will pay close enough attention to appreciate the many subtleties with which he has filled the movie  it rewards both careful attention and repeated viewings since there is much more here than merely a suspense plot as good as that story is in itselffor the first  minutes or so we simply get to know the characters  jimmy stewart gives one of his best performances as a photographer recuperating from an injury forced to spend several weeks staring out his apartment window at the minor dramas in the lives of his neighbors  grace kelly is ideal in the role of his perfect girlfriend who can never find a way to break down stewarts reserve  the study of their relationship would have made a good movie by itself  almost every action and every word between them is filled with meaning and what they see in the lives of others is an interesting reflection of the tensions and possibilities in their own present and future  thelma ritter is wonderful as a colorful nononsense nurse who constantly sheds some light  sometimes unwanted  on what is happening between them  the action and suspense that occur later serves in large part as a catalyst that resolves some of the important issues between the twoafter we get to know the characters and their world things start to happen as stewart becomes engrossed in some of the things he has seen  the ethical and moral concerns of meddling in others affairs become intertwined with more urgent questions about what may have happened in those other apartments and from then on the tension builds steadily  it leads up to a riveting climactic sequence filled with suspense and made even more meaningful by our awareness of its deeper significance to the main charactersthere is much more that could be said but you should see this for yourself it is a classic that will be enjoyed not only by thriller fans but by anyone who appreciates carefully crafted movies with a lot of depth",2001-06-20,NA
"1082","rear window (1954)","well of course when youve got nothing better to do with a broken leg you will accuse your neighbor of murder","smellslikecheese","finally i watched rear window by famous alfred hitchcock first off i saw this movie on the top  and its  on top of that i mean its gotta be great or a classic right also im a fan of the simpsons and i got the th season where bart breaks his leg and has to watch the kids outside and accuses flanders of murdering his wife maude i watched it with commentary and the writers said this was taken from the movie rear window i had to see this movie i know it sounds silly that i was more inspired by a show but its a good reference if its from the simpsonsrear window is an excellent movie and a great classic that should never be forgotten after  years this is still a well talked about movie and i can see why jimmy stewart hes just so great as lb i loved his madness and his dark comical role he doesnt even try but you cant help but laugh at a lot of his lines the way he looks and the way he presents every scene he didnt have a lot of movement he is confined to a wheel chair but he is so effective and perfect no one could have replaced him as lb hes a terrific actor grace kelly what a beauty beauty and talent what a great combination and she had it playing liza i loved her character so much she started out as this extremely feminine lovely woman who is struggling with lb because he is having doubts about marrying her and you can tell she loves him so much and is willing to do anything for him and to make their lives work despite his adventurous side as a photographer and her being an indoor kitten when lb talks of the murder to liza she is doubtful but never dismisses that it could be a possibility and stays with him into the end she finally goes into danger and grabs it by the you know what and wins lbs hearti loved the ending to me it was just one more good laugh with lb and liza i wont tell youll just have to trust me it was a brilliant way to breath and smile again after all the suspense and drama rear window is a true classic and im extremely grateful to the reviewers of imdb who saw this movie and gave it great reviews and the writers of the simpsons if it were not for you guys i nor other members of my generation would probably not view it lets keep this classic alive ",2005-12-03,NA
"1083","rear window (1954)","another hitchcock masterpiece","sleepindragon","photographer l b jefferies is temporarily wheelchair bound and spends his days staring out of his apartment window into the courtyard observing everyones activities he becomes convinced that a murder has occuredalfred hitchcock is regarded by many as the master of suspense and i dont think theres a better example of a suspense thriller than rear windowhitchcock created several masterpieces rear window is one of them its a fascinating study of human nature the natural curiosity and fascination to observe peoplejefferies has a natural curiosity but his circumstances heighten that curiosity with nothing else to do he watches everything absorbing every single detail hes essentially looking at a goldfish bowl his world becomes that courtyard he sees everythingevery single character is fascinating the dancer the woman drinking alone and or course the man whos wife vanishesjames stewart is excellent as jefferies he is superb in the role grace kelly is terrific also the epitome of glamour and elegancedoesnt anyone close their curtains or pull the blinds thank goodness they dontone of my top ten films of all time",2023-07-09,NA
"1084","rear window (1954)","another hitchcock masterpiece","flickjunkie","alfred hitchcock is considered by most to be the master of suspense  i believe he was also a master of understanding human nature  he intuitively understood that human beings are voyeurs by nature not in the perverted sense but in the curious sense  we are a species that slows down to look at accident scenes and steals furtive glances at lovers in the park who are oblivious to everything but each other  a major appeal of cinema and television is that they offer us an opportunity for guilt free voyeurism when we watch a film arent we in essence looking through a window and watching people who behave as if they dont realize we are therehitchcock realized this and took voyeurism to the next level allowing us to watch a voyeur as he watched others  while rear window as a whole is probably not quite at a level with vertigo which was far more suspenseful and mysterious with a powerful musical score as a cinematic accomplishment it is more seductive because it strikes closer to our human obsessions hitchcocks mastery is most evident in his subtle use of reaction scenes by the various characters  we watch an event that jeff james stewart is watching and then hitchcock immediately cuts to his reaction  this is done repeatedly in various layers even with the other tenants as they interact with one another  for instance in the scene with miss lonelyheart judith evelyn we see her throw out the man who made a pass at her and then we see her reaction after she slams the door followed by the reaction of jeff and lisa grace kelly  in another scene detective doyle wendell corey sees lisas nightclothes and presumes she will be staying the night  hitchcock shows the suitcase then doyles reaction and then he goes to jeff who points his finger at him and says be careful tom  this elegant scene takes a few seconds and speaks volumes with little dialogue  such technique gets the viewer fully involved because if we were there this is exactly what we would be doing watching the unfolding events and then seeing how others around us responded  in essence it puts us in the room with themhitchcock was a stickler for detail  for instance he aimed the open windows so they would show subtle reflections of places in the apartment we couldnt see directly  however there were certain details included or excluded that were inexplicable  would thorwold really be scrubbing the walls with the blinds open  would lisa be conspicuously waving at jeff while stella thelma ritter was digging up the garden  moreover wouldnt lisa have taken off her high heels before climbing a wall and then a fire escape  this film had numerous small incongruities that are normally absent from hitchcock films  though these are picayune criticisms they are painfully obvious in the film of a director known to be a compulsive perfectionistthe acting is superb in this film  jimmy stewart is unabashedly obsessed as the lead character  photographers have an innate visual perceptiveness and the ability to tell a story with an image and stewart adopts this mindset perfectly  grace kelly has often been accused of being the ice maiden in her films yet in this film she is assertive and even reckless  though cool at times she is often playful and rambunctious  i always enjoy thelma ritters performances for their honesty and earthiness and this is another example of a character actor at her best  raymond burr often doesnt get the recognition he deserves for this role which is mostly shot at a distance with very few lines  yet he imbues thurwold with a looming nefariousness using predominantly physical actingthis film was rated number  on afis top  of the century sandwiched between psycho  and vertigo   i personally think more highly of vertigo but it is a minor distinction because i rated them both  rear window is a classic a masterpiece of filmmaking technique from a director who was a true pioneer of suspense",2001-04-10,NA
"1085","rear window (1954)","sophisticated hitchcock with a wonderful performance from james stewart","thelittlesongbird","rear window is a one of the more sophisticated hitchcock films and i will always consider it a masterpiece it has tension suspense humour has a strong voyeuristic tone to it and moves along at a good pace the cinematography was truly excellent dark in some scenes and beautiful in another the script is fantastic and genuinely memorablethelma ritters wisecracks especially likewise with the story about a man who is convinced that his neighbour has killed his wife i have always considered rear windows main merit to be the performance of james stewart he was perfect as jeff the man who is in a wheelchair due to a broken leg the other performances go without fault either especially from the beautiful grace kelly as lisa and raymond burr in a chilling performance as the villain of the piece mr thorwold the music was expressive and atmospheric courtesy of franz waxman and the climax was possibly the highlight of the film after stewarts performance the  version of rear window will always be a classic not the inferior tv remake with christopher reeve all in all a must see for those who are fans of hitchcock  bethany cox",2009-06-22,NA
"1086","rear window (1954)","in the midfifties hitchcock brought remarkable suspense by reverting to the logic of a silent film with an observer behind the lens as the hero","quinoa","many reviewers and critics have commented on alfred hitchcocks theme of the voyeur in rear window the mere thought of a voyeur in a suspense film conjures up images from other classic hitchcock films and i felt that voyeuristic bug as well  but i realized something that i hadnt thought of as i watched it for the first time this is a return for hitchcock to his skills as a master of silentfilm chills  as lb jeffries jimmy stewart in one of his most infamous performances is in his wheelchair viewing out one perspective to other inhabitants in the apartment the audience views right alongside him  so for more or less  percent of the film the only sounds we hear are the sounds of mere realism as hitchs camera keeps a close eye on things  as the thrills build in the second hour of the film there is considerably more dialog than the first hour  this could and occasionally does present a challenge for the audience member that could either be accepted  payed off or resented can one sit back and just watch things unfold as in a film from the s  personally the experience of seeing these events unfold and increase was near electrifying  along with stewarts performance which ranges from amusing to terrified compelling to frightened ie hitchs everyday man theres grace kelly as lisa who carries her own beauty  inner conflicts and raymond burr as thorvold who could have things going a little better with his wife  if we empathize with jeff its because we become as much apart of his mindsetpov as he already is and thats the ticket to the films true success  not only is there a magnetic kind of skill to which hitchcock and cinematographer robert burks presents us with the apartments supporting and minor characters and how their fates are played out against the enclosed backdrop but the psychology of jeff becomes parallel or against to the audiences  this is the story of one mans temptation and compulsion to be involved with those he can see much like moviegoers have with any given film and how perception of the realities around him become ours  rear window may have become dated for some moviegoers particularly since the theme has been played on by other movies and tv shows like the simpsons for example  yet there is a certain effectiveness to it all even in the earlier scenes that holds an edge over imitators  a",2004-01-15,NA
"1087","rear window (1954)","tremendous thriller classic hitchcock","michaelrokeefe","in  i was seven years old and this is one of the first grown up movies i remember seeing i have seen it at least ten times since and realize seeing something different each timejames stewart is a photographer in a wheelchair recovering from an accident he passes the time by watching his neighbors out his apartment window he thinks that he witnessed a murder and has trouble convincing his girlfriend grace kelly to help prove a crime was committedthree scenes that always stuck with me stewart fighting off his attacker with flashbulbs  the smoldering kiss  the glowing cigarette in the dark apartmentevery bit a classic i think this is the best hitchcock movie no offense intended toward psycho but this movie has the more human aspects of fear and terror this super cast includes raymond burr thelma ritter and wendell corey",2000-06-18,NA
"1088","rear window (1954)","our obsession with voyeurism","dxia","after viewing rear window again ive come to realize that alfred hitchcock was not only a great moviemaker but also a great moviewatcher in the making of rear window he knew exactly what it is about movies that makes them so captivating it is the illusion of voyeurism that holds our attention just as it held hitchcocks the ability to see without being seen has a spellbinding effect why else is it so uncommon to have characters in movies look directly into the camera it just isnt as fun to watch someone when they know youre there when we watch movies we are participating in looking into another world and seeing the images of which we have no right to see and listening to the conversations that we should not hear rear window and powells peeping tom are some of the best movies that arent afraid to admit this human trait we are all voyeurswhen watching rear window it is better to imagine alfred hitchcock sitting in that wheelchair rather than jimmy stewart when the camera is using longshots to watch the neighborhood it is really hitchcock watching not stewart hitchcocks love of voyeurism is at the center of this movie along with his fascination with crime and his adoration of the madonna idealin many of hitchcocks movies rear window vertigo psycho the birds etc the blonde actresses are objects notice how rarely they get close with the male leads in vertigo stewarts character falls in love with the image of madeleine in psycho we see the voyeur in hitchcock peeking out of norman bates at marion and in rear window jeff would rather stare out of his window than to hold the beautiful lisa by his side for hitchcock these women are ideals that should be admired rather than touchedhowever the story of rear window isnt about the image of women as it is in vertigo rear window focuses more on seduction of crime not in committing it but in the act of discovering it at one point in the story jeffs friend convinces him that there was no murder and jeff is disappointed not because someone wasnt dead but because he could no longer indulge into his fantasy that someone was think how popular crime shows are on television and noir films at the movies people do not want to commit crimes they want to see other people commit themrear window is one of the most retrospective movies ive ever seen in a span of two hours it examines some of the most recurrent themes in film when we watch rear window it is really us watching someone watch someone else and all the while hitchcock is sitting on the balcony and seeing our reaction it is an act of voyeurism layered on top of itself and it allows us to examine our own behavior as we are spellbound in hitchcocks world the only thing that i feel is missing in the movie is a scene of jeff using his binoculars and seeing himself in a mirror why did hitchcock leave it out maybe because it would have been too obvious what he was doing or maybe he was afraid that the audience would see themselves in the reflection of the lens",2004-04-08,NA
"1089","rear window (1954)","rear window is ","yocarlosvarelapr","i must say no signs of aging embedded in its day and yet totally relevant perhaps the most entertaining of all of hitchcocks films marriage is the theme and murder is the hook james stewart is as perfect as hes ever been he uses the contradictions of his character to create someone immediately familiar thelma ritters practicality includes a rant about the destructive effect of intelligence grace kelly enters the scene like a character in a dream she remains a sort of dream thats why to see her climb the killers balcony is one of my most cherished film memories if you havent seen the film you may think im rambling but if you have you know exactly what i mean dont you",2018-04-15,NA
"1090","rear window (1954)","midcentury voyeurism","dennislittrell","not only does rear window rw have alfred hitchcocks trademark wit suspense and romance with a touch of friction in spades but its one of his most wellcrafted cleverlystaged movies in fact even though rw is based on a cornell woolrich story i cant imagine this story being told as effectively in any medium other than cinema however the technical accomplishments explained most entertainingly in the dvds documentaries would be nothing without the engaging characters james stewarts neighbors are interesting enough to warrant their own movies and in addition to providing a wry microcosm of new york city life the only dated thing about it is the lack of air conditioning they all reflect possible outcomes for the somewhat stormy romance between laidup shutterbug stewart and the luminous grace kelly as his upscale fashion maven inamorata as brent spiner said while hosting a showing of rw on tnt the real perversion of the film is stewarts reluctance to commit to the irresistible kelly in fact one of the things i like about the movie is the way it shows these two very different people gradually learning to compromise and work together the piquant final shot shows that a woman can have a happy relationship with a man without submerging her own personality  refreshing for the s great supporting cast too including wendell corey raymond burr in one of his last badguy roles before perry mason and the scenestealing thelma ritter incidentally the restored special edition rw dvd was put together just in time to include georgine darcy miss torso then one of the last surviving cast members darcy died earlier this year she will be missed",2002-08-16,NA
"1091","rear window (1954)","a deep  entertaining classic","snow leopard","one of hitchcocks greatest masterpieces rear window is a deep and entertaining classic with many strengths and a little bit of everything  a fine suspense story is combined with romantic tension in the main plot and there are numerous subplots some humorous and some moving all with many psychological overtones  the main characters are wonderfully portrayed and full of life  the apparently simple setting in an apartment complex is developed into a world filled with intriguing and sometimes unsettling possibilities and this apparently average neighborhood comes to life with a wealth of lavish visual detail and interesting minor characters  it is the kind of filmmaking that like many of hitchcocks greatest movies is very flattering to the viewer  the director assumes that his audience will pay close enough attention to appreciate the many subtleties with which he has filled the movie  it rewards both careful attention and repeated viewings since there is much more here than merely a suspense plot as good as that story is in itselffor the first  minutes or so we simply get to know the characters  jimmy stewart gives one of his best performances as a photographer recuperating from an injury forced to spend several weeks staring out his apartment window at the minor dramas in the lives of his neighbors  grace kelly is ideal in the role of his perfect girlfriend who can never find a way to break down stewarts reserve  the study of their relationship would have made a good movie by itself  almost every action and every word between them is filled with meaning and what they see in the lives of others is an interesting reflection of the tensions and possibilities in their own present and future  thelma ritter is wonderful as a colorful nononsense nurse who constantly sheds some light  sometimes unwanted  on what is happening between them  the action and suspense that occur later serves in large part as a catalyst that resolves some of the important issues between the twoafter we get to know the characters and their world things start to happen as stewart becomes engrossed in some of the things he has seen  the ethical and moral concerns of meddling in others affairs become intertwined with more urgent questions about what may have happened in those other apartments and from then on the tension builds steadily  it leads up to a riveting climactic sequence filled with suspense and made even more meaningful by our awareness of its deeper significance to the main charactersthere is much more that could be said but you should see this for yourself it is a classic that will be enjoyed not only by thriller fans but by anyone who appreciates carefully crafted movies with a lot of depth",2001-06-20,NA
"1092","rear window (1954)","well of course when youve got nothing better to do with a broken leg you will accuse your neighbor of murder","smellslikecheese","finally i watched rear window by famous alfred hitchcock first off i saw this movie on the top  and its  on top of that i mean its gotta be great or a classic right also im a fan of the simpsons and i got the th season where bart breaks his leg and has to watch the kids outside and accuses flanders of murdering his wife maude i watched it with commentary and the writers said this was taken from the movie rear window i had to see this movie i know it sounds silly that i was more inspired by a show but its a good reference if its from the simpsonsrear window is an excellent movie and a great classic that should never be forgotten after  years this is still a well talked about movie and i can see why jimmy stewart hes just so great as lb i loved his madness and his dark comical role he doesnt even try but you cant help but laugh at a lot of his lines the way he looks and the way he presents every scene he didnt have a lot of movement he is confined to a wheel chair but he is so effective and perfect no one could have replaced him as lb hes a terrific actor grace kelly what a beauty beauty and talent what a great combination and she had it playing liza i loved her character so much she started out as this extremely feminine lovely woman who is struggling with lb because he is having doubts about marrying her and you can tell she loves him so much and is willing to do anything for him and to make their lives work despite his adventurous side as a photographer and her being an indoor kitten when lb talks of the murder to liza she is doubtful but never dismisses that it could be a possibility and stays with him into the end she finally goes into danger and grabs it by the you know what and wins lbs hearti loved the ending to me it was just one more good laugh with lb and liza i wont tell youll just have to trust me it was a brilliant way to breath and smile again after all the suspense and drama rear window is a true classic and im extremely grateful to the reviewers of imdb who saw this movie and gave it great reviews and the writers of the simpsons if it were not for you guys i nor other members of my generation would probably not view it lets keep this classic alive ",2005-12-03,NA
"1093","rear window (1954)","another hitchcock masterpiece","sleepindragon","photographer l b jefferies is temporarily wheelchair bound and spends his days staring out of his apartment window into the courtyard observing everyones activities he becomes convinced that a murder has occuredalfred hitchcock is regarded by many as the master of suspense and i dont think theres a better example of a suspense thriller than rear windowhitchcock created several masterpieces rear window is one of them its a fascinating study of human nature the natural curiosity and fascination to observe peoplejefferies has a natural curiosity but his circumstances heighten that curiosity with nothing else to do he watches everything absorbing every single detail hes essentially looking at a goldfish bowl his world becomes that courtyard he sees everythingevery single character is fascinating the dancer the woman drinking alone and or course the man whos wife vanishesjames stewart is excellent as jefferies he is superb in the role grace kelly is terrific also the epitome of glamour and elegancedoesnt anyone close their curtains or pull the blinds thank goodness they dontone of my top ten films of all time",2023-07-09,NA
