"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"ninja209-1","27 October 2008","I found this movie at blockbuster one day just thought id check it out. i didn't know what i was to expect in this movie. i've seen it at least 3 times now and i just got one word to describe this film, INCREDIBLE.it was right up there with iron man in my opinion. I loved this movie from the acting to the story to the action etc. It was pretty epic. Finally they have made the hulk the way it was supposed to be made. It just got right to the point unlike the previous hulk film by Ang Lee. It was just so boring but this one gets right to it. It starts out with Bruce Banner, he has been in hiding somewhere in Brazil for a good 6 months still trying to find a cure to get rid of the monster within him. It seems to be going pretty well until the military somehow found out where he has been hiding and hunted him down and it pretty much goes from there i guess. He makes his way back to the states, meets his old girlfriend, and so on. The scenes where he becomes the hulk are really worth it especially the final fight between him and abomination. There was a few things they took from the old TV show as well. ""The lonely man"" song was even put in there and i wasn't expecting that lol and other things. I really hope they consider making a sequel","
            6/10
            "
"CuriosityKilledShawn","12 February 2012","It wasn't a tall order to improve upon Ang Lee's disastrous 2003 effort, which was simply horrible in every way. Transporter director Louis Leterrier turns up the action, while maintaining a light touch without compromising the drama. But, like Iron Man released earlier that summer, it's utterly brainless entertainment with no lasting merit whatsoever.Bruce Banner (now more appropriately played by Edward Norton instead of Eric Banana) is living in South America, away from the authorities who want to turn his curse into a weapon. Over-confident Army soldier Emil Blonsky (a very small, old, and un-threatening Tim Roth) wants a shot at capturing the Hulk, but gets smashed in the process. He is quickly repaired with a magic potion and turns into The Abomination, a creature even more fake than the big, green CGI guy.Like other comic-book movies that preceded it, the ending is nothing but two CGI effects thumping each other until one of them doesn't get back up, while the surrounding environment is destroyed for our 'enjoyment'. I am honestly sick to death of this. The Punisher, with Thomas Jane, kept it real and gritty and it flopped. But CGI trash like Spider-Man, Iron Man, Hulk and Fantastic Four make hundreds of millions. It doesn't make sense to me.Personally, I feel that comic-books are more suited to TV where the characters and plots can be developed over long periods of time instead of rushing through everything with generic, tired motivations in 110 minutes. While this movie is not bad, even the 1978 TV show was better. It sets up a lot for the long-in-development Avengers movie, which is so low on my priorities list it's completely subterranean, including the creation of 'The Leader'. But I doubt we will ever see the character in any sequel, mid-quel, prequel, or spin-off. There's just too much material, and not enough time to fully explore everything.The Incredible Hulk is an inoffensive time-waster. Don't go out of your way for it.","
            5/10
            "
"kyle-mcdonald","13 June 2008","Well at first I didn't want to see this movie at all because when I first heard that Edward Norton was playing Bruce banner I thought that he would not do a good job at all. Then I saw what the first look of the hulk was and I thought it wasn't very good. Then I saw the trailer and I thought that it looked stupid and the hulk looked to fake. But then I read some of the early reviews and it kind of changed my mind so I said I will give a crack at it and see what it is like and boy was I surprised. It turned out this movie is actually really good because it turns out that Edward Norton does a pretty good job as Bruce banner/Hulk, and not only that all the rest of the actors do a great job as well. The storyline turned out to be very good and very interesting. The special effects turned out to be great I don't understand why it looks more realistic in the theatres maybe because all of the special effects were not done when the trailer came out maybe. The way the hulk looks in the movie is very well done and it is cool that they got Lou ferrigno to do the voice of the hulk. The abomination is very well done also. The fight and action sequences are very good and well done especially the final fight scene. So this is really good and you should go see it. So make sure that you rent or buy the incredible hulk because it is really good.Overall rating: ********** out of ********** ***** out of *****","
            10/10
            "
"eamon-hennedy","19 July 2009","You see, here's my problem, Ang Lee's Hulk was, to all intents and purposes, a noble film, very noble in fact. The man responsible for bringing one of the definitive Jane Austen adaptations to our screens as well as one of modern cinema's great martial arts epics, not to mention The Ice Storm, took it upon himself to art up, for lack of a better term, I do apologise, I'm sure I could have come up with something better, a property that consists of a man turning into a green monster who says 'Hulk smash' pretty much most of the time. It was noble, of course it was, layering in a foundation that took in split screen editing, that worked, and a complicated relationship with his father and a brooding atmosphere, it was just the film was turning the character and story into something it wasn't, which is why I think bringing in Louis Louterrier and essentially broadening the whole style of the film is a good move, and let's not beat around the bush, The Incredible Hulk, as opposed to Ang Lee's Hulk is a broader movie in every way. The film is not as inherently complex as the previous, the action is more frequent and a hell of lot more fun and more clear to see most of the time and the relationship between Betty and Bruce is a lot more romantic, with a lovely comedic element becoming a lot more engaging. In fact the whole film is engaging in every way that Lee's isn't. Edward Norton, an actor for fairly intense performances, brings that element, but also fun, to his performance and his uncredited work on the screenplay. He plays the more light hearted moments (stretchy pants, anyone, or inability to make love with Betty) beautifully, making his Banner quite a lovely character and you can't help but feel sympathetic to his plight. Liv Tyler is lovely throughout, but that's really all she brings to the table, but let's not get carried away, she does it well, whilst the villains, William Hurt and Tim Roth are fantastic, particularly Roth who literally becomes a worse character than the one he is chasing.There are those who will undoubtedly bemoan that the film is dumbed down compared to Ang Lee's version, but to be honest with you, I think the film works best because of it. It may be wrong to refer to it as being dumbed down, I think calling it a broader film works better. The action is more elaborate and high octane, the CGI is miles better than before, with the Hulk himself looking less like Shrek's angrier twin brother and more like a flesh and blood creation. It's hair blowing in the wind and the vain's pumping through its green skin is a wonderful piece of visual effects work and the believability of it makes the film easier to enjoy, a major flaw of the previous version. If there is a criticism to level at it it has to be with the climax. The fight sequence between the Hulk and the Abomination starts of well, but does go on a bit long and at times, with all the CGI going starts to resemble a video game. It's the only fault with the movie, but not a glaring one, and when it's the only fault I am finding as compared to the many that film number one had, it's not bad going, and of course, as with all comic book adaptations nowadays, the ending only leaves you gagging for more. That is a great final shot.Hulk, you are incredible again.","
            7/10
            "
"Matt_Layden","3 July 2008","After testing an upcoming project on himself, Dr. Bruce Banner becomes a giant green monster, known as The Hulk. The father of his girlfriend is a general who wants to capture the creature and create an army of these monsters.After The Hulk disappointed fans in 2003 because there wasn't even 'Hulk Smash', the people in suits decided to give it another go, this time less talk and more walk. This time there were changes all around. New director, new leads and a new HULK all together. This time we have a more gritty and mean hulk, yet at the same time it has that campy feel that throws back to the old TV show. While the new version is better then what Lee gave us a few years back, it still isn't an eye popper.Out is Bana and in is Norton. A stronger actor, yet he is in unfamiliar territory. Norton is not really a blockbuster star, which begged the question ""Are they really going to make a blockbuster Hulk, or another artistic piece"". Norton brings more depth to the character, yet with the ongoing drama that plagued the film it is hard to tell what more he wanted to do with the character. William Hurt replaces Sam Elliott as the General, he chews the scenery he's in and plays up the comic book bad guy role very well. Finally Liv Tyler steps in for Jennifer Connelly, much like the last film that character isn't given too much to do except cry for Banner. Tim Roth makes his way into this film playing a bad guy yet again. He isn't given much to do here either and the reason behind him becoming what he becomes is a bit eye rolling.Another problem the first film had was that the Hulk itself was too fake looking. This time they tried to ground this beast in reality a bit more, yet it still feels out of place. He is less green and a tad bigger I believe. While I still am not a big fan of this character he works better here. The Hulk finally sees his match here with the villain and no he does not battle with rabid overgrown dogs. The fight between these two beasts is action packed as they tear up the city (half of which was filmed in my hometown).As decent as this film is it doesn't leave a lasting memory. It's a loud and fast paced action film, which is exactly what it should be. It will please those who might have wanted more from the first one, which took itself way too seriously. There's fun to be had here, watching a giant Hulk destroy army vehicles will please action junkies. But we are now on a high lever for comic book films. No longer can you just make a decent comic book film, you need to wow the audience and leave a lasting impression. The Incredible Hulk doesn't do this. You walk in, enjoy the two hours and then leave and don't really talk about it anymore.","
            10/10
            "
"RaspberryWaffles","15 June 2008","Remember Ang Lee's 2003 Hulk? Well we can all forget that film now. This movie sure hit the spot for a Friday night. First of all, Norton pretty much dominates any role he is in, after all; he was a crazy Nazi turned goodie in American History X, a schizo in Fight Club, and a complete psycho in Primal Fear. He fills his role as Bruce Banner with complete control over the part. William Hurt has been one of my favorite actors ever since I saw A History Of Violence, and he keeps me entertained in this movie. Liv Tyler at times seems a lil bit too emotional, but believable just that same. I've heard some people on IMDb bash Tim Roth for his part in this film, but I don't see why. Some say he was supposed to be an insano nutcase in this movie. I loved his part and his subtle cruelty and demeanor. To me, he is not the perfect Emile Blonsky, but he sure is close to the best.The action scenes in this movie aren't held back or exaggerated. Not like in Transformers when there was so much going on you couldn't see anything. This movie honed in on everything without crowding the shots. One of my favorite parts about this movie is that the Hulk is mean looking. I hated the Ang Lee Hulk because he was really smooth like and comic-book looking. This Hulk is mean green, with veins popping and ripped muscles showing, with some cool hair and an awesome ROAR!. The Abomination was well done too, but I don't want to give much away about him. Another little thing that I noticed that I really liked was, when the Hulk or the Abomination run, it looks as though its actually just somebody running, its so damn real.No real spoilers in here, and I have nothing to bash about this film. Well actually I do, I don't like Mr.Blue. His cocky, ignorant, comical behavior is not suited for this movie, which in a way relates to Batman Begins with its more serious mood. Seven out of ten stars for a great job by the cast and crew, lets hope the sequel kicks ass. One last thing, don't stay after the credits, there is nothing there.","
            9/10
            "
"OnlyKSJ","5 July 2022","*) K Reviews *) ( ( If you have watched the whole MCU till Endgame then you'll notice that none of the cast made it into any of the future MCU movies whatsoever. But then the new Dr. Banner grows on you from ""The Avengers"" still the story can be connected through Dr. Blue as he was turning into some kind of Big Brainac monster. Which can lead up to a new villain. Movie's overall tone is serious. But Hulk CGI is amazing, not so much of the abomination. Although if you are watching the MCU then you need to know the back story of Dr. Banner before you jump onto Avengers.","
            8/10
            "
"tomok97","2 July 2008","Let's start with answering the most pressing questionNo, the Hulk doesn't fight roided out poodles in this one.If you liked Ang Lee's take on the Hulk back in 2003 (ahhhhyou're the one) then you won't be happy with The Incredible Hulk. For the rest of us, you're in for a treat. A reboot of a franchise this new is unprecedented but it was worth the risk. Think of it as a $100 million first draft.It's rough for Hulk, coming on the heels of Iron Man. Iron Man was the best comic book movie since Spiderman 2 and quite possibly since the first Superman movie. While this movie isn't the roller coaster ride that Iron Man was, it was a solid cringe-free adaptation.After a breezy retelling of the origin story, the movie opens with Bruce Banner on the run in Brazil. He's being hunted by the government - as governments are wont to do. Banner is in hiding as a day worker at a soda factory.Ed Norton brings a brooding intensity to Banner but it's far from the star turn that Tony Stark was for Robert Downey, Jr. However, that is more indicative of the character than it is of Norton. Tony Stark is a drunk (on alcohol and power), loopy mess that has fun with his abilities and status both as Stark and Iron Man. Conversely, for all of the Hulk's power, Banner has virtually none. He's hunted, broke and tired. Tony Stark looks for cool robot technology to build cool robot suits. Bruce Banner looks for stretchy pants. It can be hard to compete.Downey as Tony Stark is like Johnny Depp as Jack Sparrow or Harrison Ford as Han Solo  a performance so instantly iconic that you can't imagine any other actor in the role. Norton does a good job but it never quite reaches that level. While some of that falls at the feet of the screenplay, he co-wrote it we so can blame him either way. (In his defense, he is unhappy with the final version of the movie and is refusing to do press in support of the film. There is allegedly a pending DVD release with a whopping 70 minutes of additional footage, so time will tell.) The movie is much more serious than recent comic book outings with the exception of The Batman franchise. Unlike most superheroes, Banner/Hulk is a threat to the public NOT it's savior. This has always been a hurdle for the comic book and it's the main reason the show ended up as a green-tinted version of The Fugitive.This movie definitely has more of the tone of '70s show but with less cheese and better effects. We get the footage of Banner ripping through his clothes and his eyes turning green as his inner-beast finally wins out. The score, while different, has the same sense of melancholy. And we get the same lingering shots of a lonely Banner walking dejectedly into the distance down an empty road.The movie is a little slow paced in the first half. I took my 8-year old son and he got a tad restless around the 45 minute mark and he is a very good movie watcher (not to brag or anything). But the second half brings the noise, as it were, and we all get to see what we paid for: The Hulk smashing stuff. The final fight sequence clocks in at close to half-an-hour as The Hulk battles Tim Roth as Abomination for, um, wellI don't really remember what for. Does it matter? It was Hulk vs. Bigger Hulk and there was much smashing and crunching and car throwing and it was good.Overall, The Incredible Hulk was definitely worth the price of admission. Marvel Studios was smart to reboot the franchise. Judging by the hints they've been dropping and cameos that have been popping up in this movie and Iron Man, they appear to be laying the groundwork for the biggest comic book movie in the history of comic book movies: The Avengersand I for one, can't wait.On a scale of 1 to 10, with 10 being Superman and 1 being Condorman, The Incredible Hulk gets a 7.","
            8/10
            "
"patanellar","30 June 2018","Wow. Just wow. I never thought I could fall asleep during an MCU movie, but now I have. What was Marvel thinking, casting Edward Norton as Bruce? He was terrible. I'm glad Mark Ruffalo plays him now. All in all, stay away from this film.","
            6/10
            "
"jimmy2","15 June 2008","I must say that this film is exactly what a Hulk film should be. It should be a mix of 'The Fugitive' and 'Dr. Jekyll and Mr. Hyde'. The last film wasn't like that at all. Matter of fact, the plot plodded in places, ruining the momentum. None of that here.Having said that, it's still not the best film of the summer. Why? Well, there's not enough emotional investment into the relationship between Bruce and Betty. What's there on film is great, but a bit more back-history would be nice as well. I wonder if that's what Edward Norton was aiming for before Marvel decided to truncate the film. Regardless, I can't wait to see the additional footage in the Blu-ray and DVD version. If that relationship is fleshed out more, it would almost be the perfect Hulk film. As such for the theater release, it's very strong, but more could have been done.There are some very jaw-dropping scenes in this film, but at the same time, this Hulk seems more human somehow, compared to the last film. This Hulk can actually be hurt, and there's real pain that shows on his face, especially when he fights Abomination. This adds a depth of character to this normally one-dimensional portrayal in the other film. I don't recall any particular moment where the Hulk in the other movie was in pain, or even if he bled. Good move by Marvel to make him a more human monster.If anybody was concerned about whether or not this movie is better than the last Hulk film, rest assured that Marvel learned their lesson. The only complaint I have is what I said before; I believe Marvel wanted a film to so totally not be like the other one that they removed a good portion of the pathos from it in order to move things along. However, any complaint about that will have to wait until the DVD/Blu-ray release. I can't wait! Meanwhile, go watch the film and enjoy what's there.","
            10/10
            "
"sanketmohapatra-56620","19 January 2022","No, but seriously this movie was PHENOMENOL. Just coming one month after Iron Man, this movie had to live up to the expectations. And I feel like it ALMOST did.This movie was just CONSTANT action, the REALISM, the no doubtedly, this HULK was the best HULK ever in the MCU. Now, was it AS good as Iron Man, short answer ""no"". (Iron Man - 9/10)But I still do not understand why very few people liked this Hulk movie, it was actually really enjoyable.Edward Norton, Liv Tyler and Tim Roth, their performance in this movie was AMAZING.So, in conclusion, if you are rewatching the MCU or watching it for the first time, PLEASE DO. It is seriously underrated and just AWSOME!","
            8/10
            "
"ghostofmrpalmer","14 June 2008","OK, let me start off with a confession, I do not like Edward Norton. I do not like him as an actor, and I do not like him as a person. I believe he is the product of all the worst aspects of the misused and misunderstood practice of method acting, and I think he's an egomaniac and a terrible ""Film maker"", see ""American History X"" for what I mean. So lets get to ""The Hulk"". This film was of course going to be compared to Ang Lee's commercial and critical failure ""Hulk"". I myself did not like ""Hulk"", but I have to admit that it had more to do with the writing and the story than with the actors and film makers. ""Hulk"" actually had some original ideas in how to present the mythology of a comic book on film. The cast i felt in that movie was actually good, they just had a crap story to work with. ""Hulk"" was really an overwrought soap opera between the title character and his father, which to be fair in 80's the comic did explore Banner's relationship with his father and it explained his anger issues.Now we come to the new film ""The Incredible Hulk"", he we have a story less melodramatic, but somehow even more hollow and lacking in any intelligent subtlety. Edward Norton can not write. let me put it this way, as a writer Norton is a great actor, and as an actor, Norton is a great paralegal (please someone get that joke). Much was made about Norton writing a draft for the film to give the character more depth, but its not there. Also, Norton has made a huge deal out of not promoting the film as he feels its poorly made, the editing in particular. On that we can agree, but I have no doubt in my mind he could only make it worse. With ""American History X"" the director found it unbearable to work with Norton and left. Norton than re-edited the film, and gave himself more screen time and took the focus of the story from the white power movement and it's complexity and frightening aspects, to his acting abilities. ""The Incredible Hulk"" is edited perfectly naturally and well, so all Norton could do is add more footage of himself, and less of the actual Hulk. There are no opportunities to do and dialectic Eisenstien editing in Hulk, or and Bressonian elliptical editing, its just not that kind of movie.I understand not every film needs to be ""Au hasard balthazar"" or ""The 400 Blows"", but even the summer blockbusters can be smart and entertaining, but ""The Incredible Hulk"" is neither. Unfortunately I believe most people don't care how crappy a movie is, just that is has lots of CGI and explosions, and they'll be happy. I on the other hand will be making better use of my time watching Willam Friedkin's ""Sorcerer"" on DVD, or ""Mon Oncle Antoine"" when it comes out on CC.","
            1/10
            "
"Nathan_Needs_A_Username","10 April 2019","You can skip this one.The Incredible Hulk is a product of its time, in the late '00s this was about as good as action movies not called The Dark Knight got. This one isn't unwatchable and the bit were The Hulk kicks Tim Roth into a tree is pretty cool but given how little this film has effected the franchise going forward you really wont miss anything by skipping it.","
            7/10
            "
"dv-rec","17 November 2008","Some people say, that the first try of a new Hulk Version from 2003 was too much intellectual driven, which gave the film a too complex story and emotional background to believe in and not enough room for action.In fact this new Version of the Hulk theme could not even keep up with the first one in any possible discipline. It lacks nearly anything, except a slightly better CGI. The cast was really promising, but the whole story is totally empty and lacks of any surprises at all. The whole intention of a movie with a believable plot supported by actors and good directing is simply not used in this one.You can easily skip the middle 70 minutes of the film, because everything is so obvious to happen. Compared to the storyline of the first one this new version lacks of any depth and drama. It's like being told a story with a 10 point plan what is going to happen now and then and finally the good spirit wins.So, what is good in this new version? Nothing at all. There is even no real humor noticeable, no emotional ups and lows, and we will never know why Tim Roth did all this silly stuff. I did not like the first one too much at the time i saw it, but in comparison to this new one it's a quite good movie after all.I don't know where the good screenwriters are gone in Hollywood. For this new Hulk there was definitely none involved.","
            7/10
            "
"evan_lassi","13 November 2021","This definitely isn't one of the best but it's not one of the worst either. I'm not sure why it's always ranked towards the bottom of all the Marvel movies because I think it's decent.Norton wasn't a great choice for Banner even though I like him in general, his seriousness just didn't work. Liv Tyler I can't stand period, anyone could have done better. The story was again ok, not great but I thought the action made up for it. I hate they haven't done anything with the Leader teaser.","
            7/10
            "
"dregj","10 April 2010","Compared to the last travesty Called the hulk This film is about 3 million times better .The character of banner is actually believable and doesn't suffer from pointless flashbacks that make no sense.Mostly it doesn't suffer from Ang Lee attempting to shoe horn his own weird story into a movie called hulk. The action is absolutely breathtaking and inventive .The sad love story between Betty and banner was tragic ,even the few moments of comedy didn't jar with the rest of the film .The end was pure classic hulkA thoughtful ,intelligent movie about a monster and the monstrous men that want to use him for their own ends","
            8/10
            "
"GOWBTW","13 June 2008","The first HULK movie was just the beginning. It was a bit on the dark side. The only enemies he had to face were the Hulk-dogs and the Army. ""The Incredible Hulk"" is an overall improvement from the first. There was a plot, there was an enemy, there was some action. The cast was great. Edward Norton as the brilliant Dr. Bruce Banner; Liv Tyler as Dr. Elizabeth ""Betty"" Ross; William Hurt as General Thaddeus ""Thunderbolt"" Ross; Tim Roth as Emil Blonsky aka ""The Abomination""(A Hulk-wannabe). The CGI graphics were indeed top-notched. Better than Ang Lee's. But if it wasn't for Ang Lee's version 5 years ago, there wouldn't be another movie. So give that guy some credit! The battle scene between the Hulk(Norton) and the Army was classic. Taking out those Hummers, using the crude shields against the fire-power. The New York scene is great: Hulk vs. Abomination. Ilkied the part where the Hulk used the police car as ""boxing gloves"". The Abomination is stronger than the Hulk at first(He can lift 100 tons with ease), but he lacks the rage power. The Hulk's strength is unlimited(100 tons+) so he can kick serious butt with any enemy he faces. Dr. Samuel Sterns is another character to be reckoned with. He'll be known as the villainous Leader. The Hulk got to do more things in this movie: The Thunder Clap, and his trademark words: HULK SMASH!! Whch was voiced by the original, Lou Ferrigno which by chance plays a Security Guard who gets a free medium pizza. This movie is an improvement big time. Liked the cast, the storyline, the honorable mention of Bill Bixby in his earlier work. A younger Jack McGee who was played by the late Jack Colvin. This movie's got some 70's nostalgia there. I just want to Hulk out, and see it again and again. HULK SMASH! This one tops the 2003 version, big time! 5 STARS!","
            7/10
            "
"diac228","14 June 2008","It is never a good sign for a franchise to receive a reboot after just one installment. However, Hulk gets a second chance with the latest film from the Marvel team that has brought us this summer's biggest hit and best film thus farand that's an answer that shall not change by the end of this review. The Incredible Hulk handles just like a comic book: bad dialogue, plenty of action, massive-sized plot holes, plenty of cameos, and ends with us asking for more. The movie fails to really lift the franchise from the ashes of mediocrity as yet again we receive a sub par Hulk movie that fails to bring out the best in our green hero. Good acting and decent CGI is hampered by too many other errors, setbacks, and disappointments that turn Hulk into nothing more than an American version of Godzilla. Yes, there's more to Hulk than meets the eye, but Louis Leterrier and company fail to deliver this to us.In a well-scripted prologue, we see Bruce Banner accidentally kill people and injure others after an experiment gone wrong; which we all know turns him into the Hulk. He hides in Brazil (Not the best place to hide if you are light-skinned, I know) as he tries to find a cure for his rage. While he hides and runs (In this movie, traveling from country to country and state to state on no money is no problem), the United States army is after him to use his accident and turn it into a successful innovation in warfare.This isn't a continuation of the original Hulk, it's rather a refresher, or a reboot; in the sense of Batman Begins and Casino Royale. After the prologue, the dialogue goes downhill in a most awful way. Whether its lines that aren't supposed to deliver a laugh, to lines that should not have been said at all, there are a lot of cringe-worthy moments in Hulk just listening to people talk. The acting doesn't exactly help either, as only Tim Roth and Edward Norton pulling off respectable performances. The two actors are well-known for their versatility and breathing life into any role, and they are no exception here until the CGI gets mixed in.While the trailers do promise action and more action, The Incredible Hulk is mostly running, hiding, talking, and preparation for the final act in the movie. The opening chase sequence is good; the rest of the action doesn't quite live up to it. When Banner becomes Hulk, it's like watching a very angry toddler wreck havoc on a town of Legos. Banner/Hulk just fails to have the charisma of Stark, the coolness of Batman, and the emotional depth of Peter Parker. Things get destroyed, and then Banner's love interest (pretty but meh Liv Tyler as Betty) stops the carnage; the formula doesn't quite change. Even the carnage itself becomes repetitive.Hulk does lack the dimensions of a deep character, but it's hard to like the main character when he becomes the vicious being. Being able to calm down for only the love interest in the entire movie doesn't exactly garnish brownie points from the audience; luckily the audience wants to see epic fights and destruction to the nth degree (These people should not question the appeal of Godzilla).Bottom Line: The Incredible Hulk is nothing like the Ang Lee version, but it still fails to live up to most Marvel comic book movies. There's so much that went wrong here, its hard to praise anything going on. Most of the acting is bland, the final fight isn't as epic as one would hope, and it lacks the fun of Iron Man. Perhaps this character was never meant to be in a movie; that or needs a strong supporting role to help him entertain the audience. Another major drawback is the amount of wicked cop-outs and sudden disappearances of supporting roles. Luckily the final scene gives us all hope, as we are seeing the beginning of something potentially awesome. In the meantime, we have to suck up another second-rate Hulk movie.At least its no Batman and Robin.",NA
"PWNYCNY","16 June 2008","FIrst, Edward Norton is no Bill Bixby and second, how many ""Hulks"" does this movie need? This movie has several glaring weaknesses: first, the acting is laughable. Tim Roth must be considered as a candidate for the worst actor award for 2008. Second, the story is simplistic. Man is sick, man gets angry, man becomes a monster. Duh. Third, the special effects are almost cartoonish. Is this movie actually a cartoon interspersed with live acting? This confusion of style is now typical of most Hollywood action/sci-fi movies. Fourth, little character development. The characters are two-dimensional facsimiles directly out of the Hollywood potboiler mold. Liv Tyler's performance is utterly flat. It's not her fault; it's the material she has to work with. Betty Davis and Joan Crawford probably would have fared little better, but at least they would have given the role a little more flare. This movie is a remake of a remake and shows it, a really empty vessel. No originality. Intellectually empty. A huge Hollywood fx extravaganza that, like all the celluloid garbage that has preceded it, will eventually find its way to DVD land and oblivion.",NA
"jaredmobarak","15 June 2008","Leave it to this drama lover to think that the new film The Incredible Hulk is more boring than Ang Lee's Hulk from 2003, despite the fact that the entire world hated that version because they said it was too slow. Maybe it was the departure in genre tone that Lee brought to the movie, making it a psychological tale of humanity rather than an action, comic-book romp, but I was pleasantly surprised after thinking it would just be Hulk-Smash over and over again. The funny thing is that knowing this new variation, from Transporter director Louis Leterrier, would be action packed, destruction heavy chaos, I was all for it. I liked the original film and wasn't quite sure this reboot was totally necessary, but I have to admit I was excited to see some fights, especially after hearing the end battle lives up to the hype, something that lacked in Iron Man and Batman Begins. Unfortunately, while the scuffles were pretty hectic and a lot of fun, everything else, most noticeably the middle third, dragged. It could be that the extremes were too far apart, leaving the testosterone-laden mini-warzones to go to scientific computer speak or blatant sexual tension between the past loves of Bruce Banner and Betty Ross, but I think it was just that those slow moments were too long and not the forte of the filmmakers. Leterrier handled the mix of drama and action much better in Danny the Dog, possibly due to the writing from auteur Luc Besson. Maybe it was Zak Penn's script, possibly it was the extreme highs of the fights creating even more extreme lows, either way, to me, Hulk was more consistent and a better film. That's not saying this new installment is bad; it has a lot going for it and if nothing else shows that the subject mater is still viable for a third film featuring The Leader as a villain.The credit sequence shows how Banner infects himself with gamma radiation and what happens to make him leave the country as Betty and her General father recover from the aftereffects. Nothing about the past army base history of Banner's parents or Nick Nolte's electricity love is alluded to or acknowledged from Hulk. This film is a reboot through and through, just pretend the first never existed, it's what the filmmakers do. Basically, the exposition is glossed overhis experiment causing the infection, his inability to survive with it while amongst the ones he loves, and his self-imposed exile to Brazil in order to look for a cureall relayed in the first twenty or so minutes. The action really starts once General Ross catches up with his former employee and love of his daughter as he attempts to extract him back to the US. This mission expedites Banner's return for a cure and his crossing paths with Betty once again, as well as an encounter with the Russian-born Brit military man Emil Blonsky, whose craving for a fight and infatuation with the power he sees coming from the Hulk makes him decide to do whatever it takes to acquire that strength for himself. So, this film is really just an extended attempt to capture Banner as he tries to cure himself, (oh and the fact that we believe he might be cured for only ten seconds before they completely disregard that whole plot line in order for a war to break out is just one of the many failures of plot lines that could have been very interesting). At the end, we really find that we are in the exact same situation we were in at the startexcept now Betty knows her Bruce is alive.While the story may be lacking, the action is not. Tim Roth, as Blonsky, has a wild fire raging behind his eyes. The guy will not give up, despite any odds piled against him. When he takes a taste of the gamma poisoning in order to even the playing field versus the Hulk, you just know that small sample will never satiate his lust for blood. Super-Roth goes against the green giant and it is pretty exciting, even the sonar cannon effects are cool to watch as they attempt to stop the monster. The final battle is a lot of fun with destruction, but it is the chase scene in Brazil that sticks to mind after leaving the theatre. Brazil's cityscape is ripe for an extended sequence with its housing and factories all jammed packed together on a hillside with barely room for a street between them. Banner and Blonsky run after each other while extras from Bruce's job crop up with a bad attitude. The first transformation finally occurs, yet most of it is seen from the shadows. A brilliant use of deflection helps make the chase more exhilarating than the computer generated fight at the finaleno matter how much fun that still ends up being.The boring, drawn out exchanges between action set pieces may ruin the pacing and enjoyment, but to me it is really the new cast at fault. Whether you liked Lee's version or not, you shouldn't be able to question the actors involved. All those on screen here pale in comparison and probably cause the mediocrity of those scenes. Liv Tyler's whisper doesn't have the same panache as the strong-willed Jennifer Connolly, William Hurt's overacting to be the hardass can't touch Sam Elliot's natural born proclivity to that demeanor, and, no matter how much I like Ed Norton, Eric Bana hit the conflicted internal struggle emotive quality out of the park in Hulk. Maybe if the old cast was brought into this film, the parts that fail could have worked and rather then bring down the smash and grab moments, could have enhanced their success, making the enjoyment level higher and the film better as a result.",NA
"michael-3204","30 January 2016","The second film in the Marvel Cinematic Universe is a rebooted Hulk that pretends the 2003 version directed by Ang Lee never happened. One of the virtues of this attempt is that it doesn't spend much time on Hulk's origin story, mostly dispensing with it in the opening credits montage. I think this is the filmmakers at least acknowledging that, yes, we all saw this story a few years prior and we really don't need much detail. Another virtue is Tim Roth, whose rat-like Emil Blonsky injects some much needed verve into the proceedings, as does Tim Blake Nelson in the smaller role of Samuel Sterns. The rest of the cast is saddled with playing one note each in one-dimensional roles. Edward Norton and Liv Tyler seem like they would be more convincing as a pair of siblings than as former lovers. Neither are quite as somber or severe as Eric Bana and Jennifer Connelly were in the same roles, but neither really manage to make Bruce Banner or Betty Ross terribly memorable. (We get a brief shout-out to Bill Bixby in the form of a television clip from ""The Courtship of Eddie's Father,"" but that just brought home the sad fact that we haven't had a finer Bruce Banner than Bixby in the 1970's Hulk TV show. Sorry, Mark Ruffalo, thanks for trying.) It seems that most of whatever creative energy was spent here went into rendering a convincing Hulk who can convincingly smash stuff and interact with human characters, and on that score the film succeeds. If only the human characters were more interesting, we might have something here. This isn't the worst film in the MCU (the worst, to date, would come next), but it is the most boring.",NA
