"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"cto-27427","13 February 2016","Our family loved the movie. Yes it had some issues that need to be explained to a child but that is the reason for the movie. Fear, anger, sadness, lonely, family, lost etc are all things that need to be explained to children at some point. My whole family loved it and laughed and asked questions. Ages are 6, 7, 8, 13.There is no reason to hide these subjects from a child. It is best to learn them and understand that they are real and how to deal with them like Arlo does. The landscapes are beautiful and the characters are a little cartoony on purpose. Spot is spot on. Love that little guy.","
            7/10
            "
"jon-kroeker2","1 January 2016","We normally research movies we take our 5 1/2 year old to but b/c we had new years eve plans with some friends to see this movie and it was Pixar, we let our guard down. You know Pixar? The company that made Cars, Up, Ratatouille, Toy Story, etc? Well WTF Pixar? Little warning next time? First of all the short that appeared before the movie was way too scary. Our daughter buried her head into her mom and covered her ears thru much of it. In the main movie dialog like the crocodile died by drowning in my own blood? Let's name the boy Murderer? Let's have the birds eat the cute little animal just to prove they are bad guys. Sure! Why not! Writers, do you not have kids or do you have older kids and forget what little ones consider entertainment? Mine loves My Little Pony for instance and even can get nightmares from that never mind watching the fathers face as he's taken away from a torrent of water. you know this isn't being watched by adults right?Movies for adults are so violent these days, is this meant to prepare them? Seriously disappointed. The darkest Pixar movie to date.","
            9/10
            "
"Vartiainen","29 February 2020","The Good Dinosaur is the story of Arlo, a herbivore dinosaur, who gets pulled far from his home by a storm flood. As he travels back towards home, he's joined by a young human boy, who he names Spot. You see, in this movie dinosaurs are the dominant lifeforms, and humans are more akin to wolves or something along those lines.So it's basically a ""boy and his dog"" story, but with dinosaurs and human animals. And sure, that could work. That does work. To a certain point. While I do like Arlo and Spot as characters - Spot especially - it cannot be denied that they're very clichéd and not much is done with them beyond what you'd expect.The world of dinosaurs is also odd and filled with discrepancies. Like there are these T-Rexes, who are supposed to be cowboys and they talk about riding out and such. You know, typical cowboy stuff. Except there are no horses... So why are they talking about riding? It makes no sense. Stuff like that.I also really hate the whole ""making your mark"" plot point the movie sets up. It's such a forced metaphor and it serves no need for the story. We could reach the same emotional impact without it being shoved down our throats.That being said, the movie looks ridiculously good. Especially the backgrounds. I mean, they're downright photo-realistic. Pixar must have cheated and simply sent a crew to film in Yellowstone. That's the only explanation. Filthy cheaters, the lot of them.The Good Dinosaur is by far not the best effort we've seen from Pixar, but it's a cute, inoffensive little tale about a young boy learning to stand on his own four feet. I can dig it.","
            4/10
            "
"MrDHWong","26 December 2015","The Good Dinosaur is the second of two Disney Pixar films released in 2015 (the other being Inside Out). While I enjoyed it for the most part, I didn't find it to be on the same level as Inside Out. It has great visuals but a surprisingly predictable story.The film takes place in an alternate universe where dinosaurs never went extinct and live alongside humans. A young and cowardly Apatosaurus named Arlo ends up getting swept away by a torrential river while trying to catch a feral caveboy trying to steal Arlo's family's food storage. After finding himself a long way from home, Arlo eventually catches up to the caveboy and befriends him. Arlo later names the caveboy ""Spot"", and the two set off on a journey to find their way home.Filled with amazing visuals, The Good Dinosaur is so far one of the best looking 3D animated films that Disney has ever made. The soundtrack was great too, it perfectly complimented the most sweeping scenery the film had to offer. Unfortunately the story offers nothing new. It's the usual ""face your fears"" and ""journey home"" type of plot, which is fine but if you're expecting something deeper and more philosophical then you'll probably be disappointed. Overall, it's a pretty decent entry into Pixar's already expanding library of films and worth at least one viewing for its visual style alone.I rate it 7.5/10","
            5/10
            "
"glenhammond","18 February 2021","This is Pixar's biggest dudArlo is whiny, complains all the time and is a dreadful friend to everyone he encountersIt is absolutely not worth wasting your time onThe guy who directed this film - it was his first with Pixar and his last. That should tell you all you need to know","
            8/10
            "
"almightyminiman","23 November 2015","I went into the movie thinking that it would be a little too childish for me. But it was much better than I expected. What really drives the movie are the interactions between the two main characters and the amazing visuals.The story is a bit lackluster, which is the main downfall for the movie. It is predictable and pretty simple and unoriginal. But the interactions between the dinosaur and boy are amazing and genuine. They hit the comedy right, and do an exceptional job at the drama. Though the uninspired story holds it back a bit, the strong characters make up for it.The visuals are stunning. It almost feels like they made the movie just to show off the scenery, effects, and animation. It really is top quality.Music is fitting, though no particular track stuck out to me. The focus was more on the characters, and the music simply reinforced it.Overall an amazing movie. Highly recommended!","
            9/10
            "
"xtinaflynn","18 June 2020","I can't believe I haven't watched this sooner! We enjoyed this very much, I watched with my 3 year old and 11 year old girls. Both did not find it scary as others have said, they laughed and they got emotional at parts and at the end even my littlest totally got the meaning behind it-but I'll not spoil that. Not a bored moment whatsoever and I hope pixar do more like this and ignore the ridiculous negative reviews. Highly recommended to give it a watch and just enjoy it for what it is. Yes, it's a little different but it's such a precious, emotional yet also very fun story to watch. All you could want in a family movie.","
            2/10
            "
"andrewchristianjr","8 November 2021","The Good Dinosaur was okay. It does have beautiful animation in the backgrounds but the animation with the dinosaurs themselves is really out of place. Also the story can become quite predictable. Also the characters Arlo and Spot aren't that memorable as the other Pixar characters. There's honestly nothing really new to Arlo to make him stand out like the rest of the main characters. Another thing is that this movie is really forgettable and if can be hard to like the film for Arlo's adventure of being brave while there are so many movies that do it better.","
            4/10
            "
"elgriego-07772","12 February 2016","One of the best animated movies I have ever seen. Yes maybe it is not a comedy and maybe 3 years old may prefer Toy Story and Cars. But this movie teaches so much more than living into a bubble of naivety and ignorance. It introduces concepts that may be harsh for little kids but no more harsher than Lion King where the concept of the loss of a father is also present but everybody loved it. Plus fantastic/absolutely out of this world(literally) animation and rendering that is next to none. I have never seen water and generally the environment been rendered so realistically. I was blown away. And what a great opportunity for parents to explain several concepts of real life to their children. I remember the first time I saw ""The Rescuers"" I was 8 years old and I started crying as I was introduced to darker concepts. It was one of the most amazing animated movies I will never forget. Crying isn't bad when you have your parent to help you through the emotions. Pixar and Disney have produced a marvel and I would like to see more.","
            7/10
            "
"TheOneThatYouWanted","24 March 2016","I'll just cut to the chase here because I checked the spoiler box; the Good Dinosaur has a hand in his father's death and almost doesn't release his pet human. Not sure if you should call him good or not. I wasn't a fan of him, in fact after his father's death I didn't even want to finish watching the movie. I just wonder if this was based on a book or something because the director should have change it. It would have made for an easy fix to have had the Good Dinosaur get lost into the river and start his journey back from there. It would have been a better movie for it because we would have gotten more of the good things about this movie, like him interacting with strange dinosaurs and etc. I understand the message behind this film about fear and all but I do not think any child under the age of 6 needs to see this kind of movie. The animation was well done and a few of the dinosaurs were funny for a few second but other than that, not worth passing up other Pixar movies for..","
            6/10
            "
"aidanratesmovies","11 April 2020","Although it is beautifully animated, The Good Dinosaur proves to be nothing more than a bland Pixar Ice Age ripoff, and is quite honestly the worst to come from the animation company yet. The plot and story is quite generic, and even though the runtime only clocks in at about an hour and a half, it can be pretty boring. The film's world seems incredibly dull, and the characters for the most part seem incredibly played out. There are a few characters that are better than most, and prove to be more than average. The film never really earns any laughs, and instead feels far more fit for younger audiences than families all together. It has some good messages, and some good performances from voice actors involved, even if the dialogue and characters themselves are rather thin. In the end, The Good Dinosaur is nothing more than a generic prehistoric attempt from Pixar and the gang, and proves to be nothing more than a bland disappointment.
My Rating: 4.5/10","
            6/10
            "
"cartoonfreak1989","29 December 2015","Imagine the most brilliant children's picture book ever. The visuals dazzle the eye, the characters seem to almost leap off the page. The story is nothing special or complex, but it's shown so well that one cannot help but be charmed by it, even with the knowledge that it was never aimed at you.That, in a nutshell, is The Good Dinosaur. In theory, it's a tale we've all seen many times before: the story of a boy and his dog (or, in this case, a dinosaur and his boy), and it does little to subvert or avert the tropes of this rather specific genre. What sets this movie apart, however, is the presentation.The film is set in an alternate timeline (fans of the Pixar Theory will struggle to fit this in) where the dinosaurs never became extinct, and instead evolved, mostly in intellect, to form a primitive, human-esque society. T-Rexes herd cattle as a relatively stable food source. Herbivores, like our protagonist Arlo and his family, grow crops on the family farm. Such things are realised in clever fashion, using the size and abilities of dinosaurs to great effect.This is not, however, some sort of idealised, stereotypically Disney form of nature. This is a world where characters struggle to survive, and a world where even an Apatosaurus like Arlo can seem small. The runt of his family, our protagonist appears from his very first scene to be a perpetual coward. While his siblings are able to use their own strength to make a positive contribution to family life, Arlo only manages to make things worse. After a spectacular failure to capture a thieving critter, tragedy (of the entirely predictable sort for this type of film) strikes. Soon enough, Arlo is lost, far from home and with the critter – a primitive human whom he names Spot – as his only companion on the way home.So yes, fairly standard stuff on the surface. Take a liberal helping of The Land Before Time, a dash of The Lion King, and a sprinkle of The Jungle Book, and you would appear to have The Good Dinosaur.This description fails to do the beauty of the film justice. To put things simply, this is easily the best-looking film I have ever seen. The backgrounds are so detailed and grand in scope that I found it impossible to keep my jaw from dropping. Many people raised concerns about how this would gel with the cartoony character designs. To my pleasant surprise, it never felt out of place, for reasons that people smarter than myself could no doubt discuss. Each character moves beautifully, Arlo in particular being the perfect representation of a creature constantly on edge.The voice acting is an unexpected treat. Raymond Ochoa nails Arlo's voice, capturing every emotion while always keeping the character likable. Jack Bright does a great job with his wordless performance as Spot, hitting every sound with just the right inflection, finding the balance between human and animal that the character needs. The secondary characters are a nice blend of cinematic actors, Pixar veterans, and director cameos. Sam Elliot steals the show as Butch, a grizzled old T-Rex cowboy who provides some of the film's best lines.With that said, the film is light on dialogue, with many scenes moved along purely with visuals and the power of the moving score (I downloaded the soundtrack as soon as I got home from the cinema, and it's been on a near-constant loop since).As much as I like the movie, it is not without its flaws. Some early scenes do drag a bit, with one in particular that could have been eliminated entirely with only a minor rewrite. The film's road-trip structure leads to a heavy reliance on coincidence. Arlo and Spot bump into character after character with only the flimsiest of reasons. The world is at once the most sparsely populated and densely populated land in existence. Still, if you don't mind the road trip structure (and there's a lot that can be said in its favour), you will probably not mind it here.In conclusion, The Good Dinosaur will probably not top anyone's list of Pixar's best. While the themes and emotions are powerful, it lacks the depth that defines the studio more than anything else. Where films like Inside Out or Up are arguably as much for adults, The Good Dinosaur is undoubtedly a children's movie. In all honesty, however, that is not a bad thing. Sometimes, one just wants a simple story that doesn't talk down to children, and in this regard, The Good Dinosaur is a roaring success.","
            1/10
            "
"goolizap","9 December 2015","You can't blame Pixar for anything really. It's tough to find things, but honestly they're there. The films almost always follow the same signature moves: the long journey home, the unlikeliest of friends, the conceptual antagonist. And then they always include the signature Dumbo effect, where they just hand you a character who is so cute that you can't help but love them--and, in turn, the movie. But no other film does these more blatantly than The Good Dinosaur. Let's face it, you can attribute much of Pixar's success to these attributes. People fall for them. However, when it becomes this obvious, you start to take notice unlike ever before. And with this film, it's more evident than ever that the studio's biggest pitfalls are what have made them the powerhouse that they are today.The film follows Arlo--the runt of the litter of talking dinosaurs--as he tries to discover what his true mark on this earth is. After a series of events finds him extremely far from home, he must figure out his way back with the unbidden assistance of a feral, dog-like child, Spot, who is actually inadvertently responsible for a few tragedies in Arlo's life already.The Good Dinosaur is the most Pixar-iest Pixar movie thus far. So much so that it's becoming increasingly more obvious what they're doing and why they're doing it with each film that comes along. This one's a ""journey home film"" in the strictest way possible--not really playing around with that concept a whole lot like they do with Toy Story or Wall-E. Of the 16 films made by Pixar over the last 20 years, I'd say all but three of them are about the characters finding his or her way back home. And I understand why--mostly thanks to this movie--because it's easier to find conflict. Throughout the film, there is mishap after mishap, without much room to breathe or develop it's own organic voice. I wouldn't say it's predictable, but it does have a tendency to be by-the-numbers a bit.It also may be the weirdest Pixar movie to date--which actually helps set it apart from the others. In one scene, we see Spot literally rip the head off of a live bug that's the same size as he is. Another has a pterodactyl eating a cute furry little creature. In perhaps the most odd moment of the film, Arlo and Spot eat some hallucinogenic fruit and proceed to trip out with much detail.But it's not to say that I didn't like this movie, because it's actually very pleasant. I mean, he humor is just middle of the road--I probably laughed the least amount out of any Pixar film. But I was also smiling throughout a lot of it. Also, the visuals are spectacular--a triumph in its own right.The depth of the characters are another highlight, as both children and adults will be able to relate. Arlo is likable, but not Disney perfect. He shows hints of selfishness and stubbornness, which round him out well.You'll hear pleasant echoes of City Slickers, which is perhaps the movie's most unique quality. It's not as tight nit as you would expect. It starts off painfully slow, but mostly picks up after about 30 minutes. Also, there is not a lot of tonal balance found. It makes jarring leaps between comedy and sheer terror in a few instances.We see your road movie, Pixar. We're just curious if you're using it as a fallback now. Try moving away from it more often. 2012's Brave was awesome. It felt like one of the most unique films to come out of that studio.While The Good Dinosaur is actually a really good movie, and I like it way better than Inside Out (yeah, for real), I still think that Pixar can do a whole lot better. At least with this film I can watch it multiple times and not get frustrated doing so.In staying the same, it's safe to say that Pixar has devolved a little bit with The Good Dinosaur, but nonetheless, it's still way better off than what most other studios serve up as their animated offerings.Twizard Rating: 91","
            3/10
            "
"alansabljakovic-39044","8 February 2020","Honestly, this is worst Pixar movie and Cars 2 ain't even close. A total rip off of The Lion King, they even used the same sequences and not only the story... Animation is so ugly, it looks worse than early 2000's animation. The story in uninteresting and my sister and I laughed all the time at that silly dialogue. No wonder no one watched this one.","
            8/10
            "
"nameslump","25 March 2022","This movie was a one hour and thirty minute tec demo of how well pixar can make breath taking water mountains and trees and make it look so realistic and then they smack some cartoon dinosaurs that move like they have broken limbs sadly that's all the positives the story feels like they are trying to subvert your expectations a lot in this movie just so the audience thinks oh no will they really make it out ok and they do it doesn't work because it's a Pixar movie not a Stephen king novel they have a lot of death talk in this movie witch they try to shock the audience with and falls flat the dad dies witch kinda isn't a spoiler because you only know hime for twenty minutes before his death and if it wasn't for arlo complaining about it this whole movie I might have forgotten about it and the last negative is arlo complains a lot in this movie witch he is justified in most the time other than when he blames spot for his dads death witch was his own fault but nevertheless all his complaints and whines get really tiresome.Overall:
If you need to pop in a movie to make the kids quite you could do worse than this movie and if you think you might wanna watch this movie give it a try at least to the thirty minute mark before deciding to turn it off and if you think this movie will be bad or boring your feelings probably won't change as this movie goes on.","
            8/10
            "
"Enchorde","3 December 2016","The Good Dinosaur must be one of the most beautiful animated movies I've seen. Some scenes, i.e. the fireflies or a few shots of golden sunlight reflecting in water are just incredible.Beautiful as it is it is somewhat lacking in script and comic finesse, which Pixar and Disney usually excels in. This is more of an adventure movie than comedy. More of a western for kids than something funny. Sure, there are quite a few funny moments but not so much haha than it is cute. There are few jokes, and those that Pixar otherwise do so well, the jokes that work for both adults and kids are very rare. It is still a good movie, but it isn't one of Pixar's best. Keep your expectations reasonable and you will enjoy it. And be amazed by its stunning graphics.7/10","
            8/10
            "
"Gin225","17 March 2016","I rated this a 6 because although I didn't like this much, my 5 year old did. The movie was slow and pretty much humorless. It developed more of a plot and a pace towards the middle through the end. I only liked the cowboy dinosaur voiced by Jeff Bridges or someone that sounds like him. If you have a timid child or a toddler or a young girl, they probably won't like this movie. Which is confusing from the poster and trailer. It appears to be a young children's movie. The background animation is incredible, the main protagonists/dinosaurs are drawn rather childish. Quite a difference. The situations that occur, well you have to understand, this is a dinosaur world. So in that world, it's eat or be eaten. Why would any parent find that disturbing. (I read some of the other reviews) My favorite character is the young boy. But again this movie is from the dinosaur perspective. So the main protagonist for me was boring and I didn't care for him till three quarters through the movie. My son liked the gross parts, the relationship between boy and dinosaur. The adventurous parts. He didn't understand certain situations. And he was overall happy with it.","
            5/10
            "
"owen-watts","17 July 2023","Pixar's first bomb is a strange sort of a thing - and definitely feels like a narrative desperately panel-beaten into shape with a massive amount of self-doubt. There's a lot of needless stuff, odd tangents and weird choices. A big narrative pay-off only makes sense when you see the deleted scenes. It really is a tangle. To compensate, it looks like they poured all their time into making the environments utterly stunning, which makes the cartoonish (almost Aardmany) Arlo look really out-of-place. There are a series of vignettes in the middle, with Arlo and his little wolf boy, which are genuinely lovely - and it feels like the film should never have been any more than that. Pixar are so good at short films, it's such a shame that their first big flop was something that should really have just been one.","
            7/10
            "
"MagicMurderFan","12 February 2020","It would have been much better if Arlo drown. He's whiney and annoying. If he had listened to his bumpkin father instead of whimpering, everyone would be ok. But no, he's a wiener.","
            9/10
            "
"jfj1","17 April 2016","We were looking forward in seeing this movie, we saw walking with dinosaurs in the cinema, and my kids love all about dino's. However this story is very boring and disappointing. it could have been awesome but it isn't. Kids wanted to stop seeing it half way but somehow we managed to finish the movie and were eventually happy it was finished. Do not expect too much of this movie. Take a hughe bag of chips, preferbly more than one as you need it to distract the kids and adults that are watching the movie. The story itselve is outdated an not exiting enough to keep the kids attention. Somtines it boring and too long.","
            8/10
            "
"Benjamin-M-Weilert","19 May 2019","Because ""Jurassic Yellowstone Park"" would have been too confusing of a title, we find ourselves with ""The Good Dinosaur"". I honestly did not expect this to be a western, but that's what we have here: incredibly beautiful scenery, living off the land, and cattle rustlers. Although, to be honest, I would pay to see this exact same movie without the really cartoony-looking characters and just all the amazing scenery they were able to produce with computers.
But seriously, the plot seems tried-and-true, but with the characters reversed (the human is the pet), which is unique in that sense. And, as all Pixar films do, I did find myself as a weeping mess by the end of it.","
            8/10
            "
"aciessi","13 July 2020","The forgotten Pixar movie. But why? Why did it fall to the wayside? Overshadowed by Inside Out? Yes, and maybe rightfully so. Is it Pixar at their very best? Maybe not. But as a product, it's pretty good. The backgrounds are stunningly photo realistic. The story is touching. It felt like a throwback to The Land Before Time. Surprisingly, it's also part comedy and its hilariously funny. It's on Disney+. Worth discovering.","
            6/10
            "
"billygoat1071","28 November 2015","The Good Dinosaur is another high concept from Pixar, asking what the world will be like if the meteor never hit Earth and dinosaurs continue to rule the world. The film's theory is dinosaurs will talk like people, farm like people, fear like people, etc. While people themselves are now their vermin. To sum everything else up, this is survival tale with a total Western vibe, except with dinosaurs, and it is an unlikely result to an intriguing question that it was trying to sell with the audience. And it's strange since the origin of this world seems more interesting than the conceit itself. However, this is a pretty old fashion animation that shows innocent nature while going through darker situations, mostly told by visual storytelling. The best thing to say is nothing's particularly groundbreaking about this movie, though it's quite an admirable film when there isn't much dialogue and we see these innocent beings interact during tougher times. It's quite lovely, even if it keeps stalling to cute moments, but despite of its flawed narrative, the movie manages to flourish its charms, anyway.The film is mainly about a young apatosaurus dinosaur, Arlo, who is learning to fight his fear after being lost away from his family. He is also stuck with a feral little human boy who was once their farm's pest and now forced to be together as they both face the same situation. And despite their bond is more about finding food and fighting other strange creatures, it's quite endearing how nearly wordless and expressive their smaller moments are. Some moments may really seem just stalling, allowing the visuals to bring something cute or gorgeous on screen, but it does earn something a lot to the experience. It may not always mean something, but think of something like Bambi or Disney's Snow White; even though there are moments that don't always move the plot forward, it's still an affectingly wonderful moment that you don't usually get from many animated films nowadays, but would love to remain settling with it.The plot itself is just stumbling into one place to another, meeting another set of characters after another set of characters, despite that these characters have more dialogue than the interaction of the main two, they're rather forgettable and that is odd for a Pixar film. Whether you like the movie or not, whether they're the main characters or just secondary, they always have a place on your mind and even heart to remember from a punchline or just personality, but here, they're just, again, forgettable. But I guess Arlo and Spot are good enough characters, though it's just strange that the others exactly aren't. But it sure is visually dazzling. Despite that the dinosaurs are obviously fake looking, the backgrounds are just amazing. That alone could already be worth the price admission.The Good Dinosaur also has been in tougher developments which we could see what's lacking in the story, but the movie manages to gloss it over with stunning imagery and delightful and heartwarming moments. There's also a scene between the two lost kids which doesn't quite need a lot of dialogue to express what they're feeling, it's just a quieter warmth that used to define the old Disney animation and that's kind of a refreshing experience for a while. You may not find enough depth in here, but for what it is, it's a kind of a beautiful film; about surviving whatever is up with this world and trying to find empathy towards something that is supposed to be a common enemy. It's not even close to the quality of another Pixar film this year, which was Inside Out, but there is still a lot to like in The Good Dinosaur.","
            6/10
            "
"antoinedb2001","25 November 2015","The Good Dinosaur is another Disney Pixar film released in 2015, the first one being Inside Out. after watching the movie on opening day with high expectations, I got what I wanted. It is a fun family film with good characters, a good story, and great animation. so what's good about this movie is it a hit or a miss? well we will see after the review.The good stuff: I have to say that first off the animation is INCREDIBLE! everything has it's own little detail, plants, trees, bushes, rain, etc. even the environment that the dinosaurs live in is breathtaking and it is beautiful to look at. the character animation isn't bad either, every character in this movie has some great animation to them. I like the characters in this movie. they have good qualities to them and are very well voice acted. the human cave boy named spot and his relationship with the good dinosaur himself, is where the heart of the movie is. there is not a dull moment whenever the two are on screen together. The father of the good dinosaur is a good character and you learn to like how much of a good character he is until he dies early on in the movie. The bad stuff: the story at times seems to drift away from the movie a bit and we run into characters that we never see again. there is a scene with a triceratops where he tries to keep spot after seeing him in action and after the good dinosaur gives him a name the triceratops just runs off when one of the animals he carries decides to run away. there is also a scene with a family of tyrannosauruses that take the plot to a different story. while a good segment you never hear from them again or see them.some parts of the story has been used before in a Disney movie. but it's used well here.Final verdict: the good dinosaur in terms of story is not their greatest attempt, with some unique characters, some great animation, and a well executed coming of age story, this is a family film worth viewing this thanksgiving.8/10: pros- great animation, good characters, well executed plotcons- certain points of the movie draw away from the main narrative, used clichés.","
            7/10
            "
"datautisticgamer-74853","18 June 2016","The Good Dinosaur is one of the few Pixar movies to have highly polarized reviews (alongside Cars 2, though faring slightly better) as a result of how for most film companies, it's amazing, but for a big studio like Pixar, it's a disaster. The story takes several elements from other movies such as The Lion King, including the death of the protagonist's father and the return of the father as some sort of spiritual reincarnation. Despite offering some funny and scary moments, it makes the film moderately predictable in many spots. The main plus I will give the film is for its animation and rendering; even though the characters look somewhat more cartoony than Pixar usually does, the backgrounds are nothing short of exquisite. I actually think that it's better than the animation in Inside Out when it comes to portraying its setting. The characters are the most polarized of all: some are stereotypes but are still sufferable due to their actions, even if some are highly questionable (how can bug wings be used as a harmonica?). I took notice of Spot being quadruped very swiftly, and the way that prehistoric humans (which is an assumption, by the way) have behaviors more similar to wolves than apes. Arlo is obnoxious in some ways but does learn some valuable, if cliché, lessons by the end. Overall, The Good Dinosaur is a middling movie as just a movie, but among Pixar's worst films. It's watchable but highly monotonous, so think deeply before you consider watching it.","
            10/10
            "
"ravsten428","6 April 2016","I had huge doubts about watching this movie. I saw some clips of it on YT and thought it didn't look very good.I was wrong! Naturally watching only a few snippets from a movie doesn't justify it. You have to really watch the whole thing to get your opinion.The Good Dinosaur was a good film. It is different and edgy and I love that kind of thing. A lot of people don't and I understand not everyone loves this film. For the people on here bashing all of the bad reviews I say this, everyone has a right to their own opinion whether you agree or not.On to the movie.This movie was great! There were a few things I didn't care for such as the many references to killing things. The biting from Spot was unnecessary! And don't get me started on the berry scene. Other than that the movie was great. Nice color and animation. Although the T-Rex leg movement was not the best for running. Very colorful and captive to the eyes. Thank you Disney/Pixar for this refreshing change of pace.The Good Dinosaur has my mark of approval!","
            9/10
            "
"Genti26","3 May 2016","The Good Dinosaur is an animated comedy-drama adventure film and the 16th Pixar animated movie. It is directed by Peter Sohn and written by Meg LeFauve. The movie asks the question, what if the asteroid that supposedly wiped out the dinosaurs 65 million years ago, missed ? The main character is Arlo, a young dinosaur who lives with his parents and two siblings at a farm. After a tragedy occurs with a close member of his family, he then has to go on an adventure, where he will learn many things and even befriend a human being, Spot. This movie is just great in every sense of the word. I genuinely do not get all the hate that this has received, I mean sure it got a very good and certified fresh 76% rating on Rotten Tomatoes but many people are calling this as a disappointment simply because it is not the next Toy Story or whatever. Grow up people, cause not everything Pixar does is going to be perfect, and if you can't accept that then the problem is with you, and not the movie. This is definitely one of the best looking animated movies ever made. Sure the characters are not as real looking as the landscapes in the background but you have to remember that this is an animated movie, and usually they are meant for kids who really do not care if a movie looks perfectly real or not. If the character designs are your problem that you're definitely just nitpicking. The voice cast is brilliant all around, and maybe it doesn't have stand out voice performances like Inside Out does but then again, Inside Out is one of the best animated movies ever made so you can't really compare these two simply because they were made by the same production company. The Good Dinosaur is also very touching and heartfelt with a very good message, plus it is for adults too with many jokes that kids will surely not understand but the older can enjoy and appreciate. So basically there's something for everyone here and yet again it made the least money for any Pixar movie ever, which is just stupid. I hope people buy this more on Blu-Ray and DVD so that it does not continue to be as underrated as it as right now.","
            7/10
            "
"dsruss-770-941629","23 December 2018","One of the strengths in the Pixar canon is their ability to tell stories of facing fear and how this can make you stronger, how being scared isnt a weakness but a chance to grow. This is Pixar at it's most literal in that regard. A simple tale told in gorgeous panoramic chapters about family, friendship and the journey from childhood to young adult. And honestly, as a parent, it's a meditation on the rush we sometimes place on this growth for our own convenience. Heavier themes than some reviews give it credit for, but they are there nonetheless.","
            6/10
            "
"tjgoalie13","6 December 2015","The Good Dinosaur is a good film from Pixar, that suffers from the heavy expectations of being a Pixar film. If this film had been made by any other studio it's reviews may have been a little more positive, but considering the pedigree of Pixar this film falls slightly short. The Good Dinosaur is funny, gorgeously animated, but suffers from a slightly weaker story than has become expected of Pixar. That being said it's still a very enjoyable film, that kids are sure to love.As with many other Pixar films, The Good Dinosaur does have a few of the studio's cornerstones. The Good Dinosaur features a great sense of humor, and a fun overall tone. The film also has a lot of emotional depth, in that department The Good Dinosaur feels very much like a Pixar film. The reason that The Good Dinosaur has such a good emotional depth, is the character development of the main characters. In all of those ways The Good Dinosaur lives up to the expectations of Pixar.The animation in the film is gorgeous. While the script may be a little weaker than some other Pixar films, The Good Dinosaur may have very well broken ground in animation. The animation looks real, is meticulously polished, and flat out looks real. The score, large panoramic backdrops, and certain plot elements make The Good Dinosaur feel a homage of the classic Westerns. However, this becomes an issue as the film progresses.The main problem of the script is that it's unfocused, which is surprising, because most Pixar films are extremely focused and groundbreaking narratives. At times The Good Dinosaur feels like a western, at times it feels like a comedy, but no one overall feel is kept, the film switches erratically. Another problem is that the pterodactyl characters are poorly developed and they drag the film down. They don't have real motives, they just appear and act like a mix between stoners and storm chasers.In conclusion The Good Dinosaur is a good film from Pixar, but falls a little short of their normal standards. While the story is weak for Pixar's standards the film is still very deep, and features glimmers of classic Pixar. Still kids will probably have a good time with this film, as it's funny, beautiful, and emotional, just not the strongest thing Pixar has made.","
            4/10
            "
"ajoftexas","12 July 2016","When I first saw pixar's latest film, I expect intense action and some hilarious moments, but instead it ended up as a boring standard dinosaur movie. Arlo is okay. Spot was okay and the other characters....most of them didn't get much screen time but there okay. If it were a Pixar short, it would have been better. The movie didn't get my attention at all. I mean this is Pixar, Disney's cgi animation industry. They always get my attention with comedic jokes and moments that makes us cry, most of the time. ""cough"" ""cars"" ""cough"" the movie tries to do that, but failed hardly. All I want to do when is see this film is just fall asleep throughout the entire thing. Good dinosaur is the most standard animated film ever. Everything is just okay to the maximum including the new stuff as well. There is nothing that this film has to offer considering the characters, most of the animation, and the story behind it. This movie is just nothing but....okay.","
            7/10
            "
"bgar-80932","14 November 2019","Even though I say this isn't Pixar's best it's still worth watching. It had it's sad moments and it's cute moments that they do so well with at Pixar. It just didn't stand out in the crowd and had little dialogue when it was the dinasour and the little child off on their own for a while. You can see why it didn't get as much of a following as some of their other films but it's still really well made and worth a shot.","
            6/10
            "
"Marwan-Bob","12 February 2017","Pixar and Disney's latest is an animated adventure based on the premise that 65 million years ago dinosaurs never went extinct and are more advanced than the human race. When a rainstorm washes poor Arlo (Raymond Ochoa) downriver, he ends up bruised, battered and miles away from home. Good fortune shines on the frightened dinosaur when he meets Spot (Jack Bright), a Neanderthal boy who offers his help and friendship. Together, the unlikely duo embark on an epic adventure to reunite Arlo with his beloved family. The photo realistic landscapes are breathtaking and the film has real heart and a few scary moments young children might find a bit too much. It's a great family film and definitely recommended.","
            6/10
            "
"miglena_hristova","25 April 2016","This is the most lovely movie we have been watch! My 3 year old daughter enjoy it every time I started! I am so proud I live in the state of Wyoming and so lucky to see all this places of nature from that cartoon movie on real! Enjoy every one it is not bad at all! Or maybe go and visit Thermopolis Wy and you will understand! It was amazing to see the dinosaurs and the view of that mountains and rivers and see how a little boy can be a good friend with that dinosaur! And now all that nature is still the same and not change! In the very end after the movie I over it was a good historic video from the Wyoming Dinosaur Center and I am a lucky one because I had the chance to visit that center it is amazing!","
            8/10
            "
