"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"emfern13","22 August 2002","Resident Evil is awesome. It is the best adaption of a video game to a movie. It is better than Tomb Raider. It doesn't have as many visual effects but it is still better. Milla Jovovich and Angie are really good action heroes but i think Milla is just a little better because she is a newer character. The script for RE is a little better than Tomb Raiders but neither one of them is very good. Resident Evil is an awesome well thoughtout movie.","
            6/10
            "
"UthinnkUknoMe","19 April 2016","I want to start off this review by saying that I am a fan of the video game franchise- far more than I am the film franchise. However, this review is an honest review about the film- Resident Evil- and the overall film franchise. For starters the film kicks-off with a laboratory catastrophe, a viral outbreak of sorts which in turn, forces an emergency lock down on the facility leaving many for dead- setting the tone for the overall story line to this film. Milla Jovovich plays Alice, a woman who mysteriously awakens from an unconscious state which is implied to be taking place after the lab catastrophe. The mystery revolving her whereabouts, her identity, and the lingering sensation that she may be in immediate danger soon draws the audience in for the remaining 90 minute, action-packed Sci-Fi thriller!Alice, along with a clean-up crew made up of a special military unit, soon unravel the horrible truth as to why the laboratory was put into lock down and the doors should have stayed locked! Brought to you with a chilling soundtrack, plenty of intense horror sequences, and jam-packed with some exciting choreography and action- Resident Evil is a truly timeless Sci-Fi thriller. Unlike its preceders, Resident Evil provides an intriguing story, a solid and likable cast, and ties up its own loose ends before setting us up for the sequel to follow. Without a doubt in my mind, Resident Evil is by far the best film in the entire franchise. This is a film that knew exactly what it wanted to provide its audience- a fast-paced Sci-Fi thriller that would be enjoyable to those who played the games and to those who didn't- and needless to say Resident Evil nailed it! If you're a fan of the genre and have yet to get your hands on a copy, I highly recommend doing so. As stated, this a timeless flick that is great to watch for a little bit of action, suspense, and everything else you'd expect from a Sci-Fi film. 8/10 - and by far the best film of the franchise!","
            8/10
            "
"Elvis-Del-Valle","26 March 2023","I can't say if it's good as an adaptation, since I don't know videogames and it sucks me, but I grew up with this movie and I really love it, since it was through this film that I got to know the franchise. It's a somewhat unique movie in that it's something different and reminiscent of a typical B-movie. It's hard to explain, but I have no reason to consider this movie bad. The special effects, the makeup, the soundtrack by Marco Beltrami and Marilyn Manson and even Milla Jovovich are sensational. This is hands down one of Paul Anderson and Milla Jovovich's best movies and I can't do anything but give it a 10/10.","
            8/10
            "
"Rusty-61","15 August 2002","I can't compare the game to the movie that well, since I've only played the game once or twice in the arcade and didn't last very long before I got eaten. (Check the trivia section on the IMDB if you want more info on that, though beware of many spoilers) I don't know if the game has any more of a backstory than the DVD box did: a virus is accidentally unleashed at an underground biological research facility that turns all the employees, lab animals, and experiments into flesh-eating undead. A rescue team discovers too late they are stuck in there with them; they have 3 hours to get out without getting eaten or, worse, infected  before the Red Queen' master computer permanently shuts down all the exits.On the negative side, it was a little longer than an action movie needs to be-- 10 minutes could have been trimmed, I caught myself wanting to hit forward and skip scenes in the first half hour of people wandering warily around deserted areas. I've never wanted to do that with a Romero movie. It does take a little too long to get going, but when the action kicks in, trust me, it doesn't let up, to the point where I felt kind of battered after the movie-- really unrelenting. I couldn't stand the industrial/techno soundtrack, but then I don't usually listen to bands with song titles like Fistf*ck' and `My Plague (New Abuse Mix)'. I guess it was appropriate for the movie, I didn't exactly expect, say, Oingo Boingo (though that would have been kind of cool, now that I think of it) but it was grating after a while. Several shots were extremely derivative of Romero, but since I haven't watched the featurettes or commentaries, I'm not sure if the filmmakers intended them as a tribute/in-joke (like the newspaper headline blowing around a deserted street proclaiming THE DEAD WALK, always great to see in any movie) or just ripped them off with the plan to say they were inspired by' the other movie if anyone pointed out the similarities.
The end seemed to be setting up for a sequel (according to the IMDB, one is planned but not even in pre-production), though at least not in an extremely cliched way, and it mainly irritated me because it was a cliffhanger. There's also several CGI shots where the monster looks about as realistic as the one in the actual game; I did not for a moment forget I was watching CGI, and it was VERY easy to tell where the animatronics ended and the CGI began in several key scenes.OK, enough of what didn't work. On the plus side, Milla Jovovich has proven herself to be one of the few genuinely talented model-turned-actresses, and gives a great performance. I was kind of disappointed in Michelle Rodriguez's acting, mainly because she was so good in Girlfight, but she was acceptable and at least can really look like a badass. There's quite a few fun--and sick--shots. There were plot twists that I actually didn't see coming--sorry to say, I could see most of the jumps walking up 5th Avenue-- and the plot was a lot more brutal and downbeat than I expected (for a movie based on a video game, and for a modern zombie movie, anyway)--good for them. They did definitely outright steal some ideas from Dawn of the Dead (and, as everybody has already probably pointed out, Cube) but at least had some originality by putting a slightly new twist on them. There was a much higher body count than I thought (not counting all the zombie employees, of course, I mean among the heroes), most of which was pretty ballsy. Characters did not die in the order I expected them to. Things got pretty cold-blooded (so to speak).I'd recommend it for a rental, if you want a mindless, scary action movie with some real suspense. You could do a lot worse (like rent the director's Mortal Kombat, for instance) Not bad for a mainstream studio movie based on a game.","
            6/10
            "
"THE-BEACON-OF-MOVIES-RAFA","29 February 2020","Exactly the right movie at exactly the right time. The music and atmosphere, the sets and costume design, the special effects, the cast. Everything lined up perfectly for a young shaggy. That kid was a gothy nerd with love for video-games, horror, industrial music and Mila Jovovich. This movie managed to check all the boxes. Watching it now, it still pretty much holds up. Maybe a little cheesy but stylish and entertaining. Three stars for watchability, one for nostalgia.","
            10/10
            "
"briancham1994","4 June 2020","This film is well constructed. The sets, actors and action scenes are all top notch and the execution is terrific. Who could forget things like the zombie dogs and the laser hallway? The soundtrack is a banger which adds to the impact.","
            8/10
            "
"shaundowning13666","23 July 2022","Its very good if not the best if the Anderson 'verse.Set around an ensemble cast and future megastar.Set in a small confined underground Umbrella facility called The Hive.Controlled by an intelligent A. I..
Umbrella is a huge ""evil"" war mongering corporation that bio-engineered weapons.","
            9/10
            "
"Terryfan","10 September 2012","Hard to believe this movie came out ten years ago.This is the first of the live action Resident Evil movies based off the video game of the same name.For the record the reason the movies are not based off the games fully is because Capcom requested the filmmakers not too because they were worry that the fans wouldn't buy the games but watch the movies.Being since games and movies cost just about the same amount of money to make them so I can understand Capcom's point of view.However now that we got that out of the way lets get started on this movie.The Story kind of feels like Resident Evil the game where a Mansion is the base of operation for the HIVE Umbrella's hidden lab where the T-Virus escape killing all the workers in the HIVE.Our main Character Alice played by Milla Jovovich who suffers from a effect that causes her to lose her memories.So when Alice meets Matt Addison played by Eric Mabius they are soon taking by a Special Forces team with Rain played by Michelle Rodriguez they are send in to find out what happen in the HIVE only for it to become a mission for survival against countless waves of Zombies and Monsters.Paul Anderson played the game before making the movie so at least he gave the game a try before making the movie and from what he said in interviews he fell in love with the games so he wanted to make a movie out of it.And to tell you the truth the movie really give me chills watching it because of the fact that the zombies and zombie dogs and Lickers the main villain in the movie looking so real that it really makes your heart race.So if you're a fan of horror movies or a fan of the Resident Evil Series I would recommend checking out this movie.Beware the movie is very graphic for some scenes so you got to have a strong stomach for it Nonetheless a good movie for fans and I recommend checking out I give Resident Evil a 8 out of 10","
            7/10
            "
"tenten76","25 July 2002","I do have one criticism - I have (as far as I know) perfect hearing, so I don't appreciate having my eardrums ripped to shreds by what is easily the loudest film I've ever seen.  Even though I was in an empty cinema (matinees are so cool), the dialogue was at the right volume so there was no reason (other than for cheap scares) to whack the volume up to maximum and make me jump out of my seat every two minutes.On with the praise -The film is pacey, and keeps to a pretty simple but effective plot - very similar (I believe) to the videogame.  A great opening shows what went wrong, and then we're into the action.  There's a clever plot device (oh alright, it's a map), which I thought really worked well to branch the gap between the feel of a computer-game and a film.The actors are unfamiliar-enough that they don't detract, and Milla does a great job as the heroine.  There's a neat little rip-off of a scene from Cube (which is a great film too), and the zombies are really really good.I saw a behind-the-scenes preview with Paul Anderson at a film festival last year, where he explained how much effort went into making the zombies and special effects believable, and I think they did a fantastic job.  I know this will be sacriligeous to some, but I find Romero's stuff way too OTT. Previously, zombies have only really worked in a comedy sense - Braindead, Evil Dead, the Thriller video etc. so it's nice to see them done convincingly.  The dogs look great too.  The Licker looked good, but could have had a bigger role (it reminded me of the monster from The Relic, only naked), but the way they get rid if it made me laugh.Other good things - Milla Jovovich looks fantastic all the way through, and does a pretty good job too.  Michelle Rodriguez seems to be enjoying herself, even if her lines are a bit too Sanchez (from Aliens).  The ending was excellent - really sets you up for a sequel, without feeling short-changed.Apart from turning the volume up to 11 to scare me, my only other whinge would be that one of the squad characters (the whiney one) utters the ""we're all gonna die"" line - but I did appreciate the way lots of other cliched moments were neatly sidestepped.If you want to see a very attractive woman kill convincing zombies in an entertaining and vaguely futuristic action/horror movie, go see it.","
            4/10
            "
"graestella","26 May 2005","I expected a slick American CGI explosion fest from this. The Film 4 logo on the opening credits was a bit of a give away. What we got was a cheapo British film with limited special effects and crap sets. The only special effects that were tagged onto this prosaic exploration of concrete tunnels and an office building were the laser slice up session, the CGI Alien creature rip off, the unexplained red dogs ( some which seemed to be a real dog covered in paint )a few slow motion bullets a la Band of Brothers and the Matrix and the hologram of the little girl. The rest was low budget British TV movie fare of the lowest order. Very basic zombies. i.e paint ordinary blokes in white paint, and add a bit off blood. Then the script. Where do you begin ? Basically take Aliens Space Marines and replace them with clichéd SAS types straight out of Ultimate Force. Don't even change the Hispanic girl Marine from Aliens, keep her in. Chuck in some Bourne Identity amnesia for the two central characters. This helps when they look bored and confused and disclaim their lines as if wishing they were somewhere else. Add some water. Hey it worked in the Abyss ! Then when the rushes still seem boring, throw in two nearly nude scenes of Mila for the teenage pervs to salivate over. If they'd had the bottle to make them fully nude it might have been worth the wait. But like everything else in this shoddy film they were half hearted.","
            8/10
            "
"TechnicallyTwisted","27 March 2002","I had heard good things about this movie.  That it was a video game movie that worked,  that it was actually scary.  It is with great disappointment, then, that I must report that Resident Evil was none of those things.  There are so many problems with this film.  The main one being that all the characters and performances are excruciatingly one-note.  The worst of the bunch is Michelle Rodriguez who never strays from that horrible scowl she has on her face the entire film.  Milla Jovovich, while nice to look at, gives a dull and lifeless performance.  The rest of the cast is simply forgettable.  This movie ends with a set-up for a sequel which LOOKS to be more promising than this one, but if Paul Anderson is in charge forget it. This doesn't measure up in any aspect to the classic George A. Romero zombie trilogy.  This movie takes the genre that Romero practically invented, (and which the video games admirably payed homage too) and destroys it.  Please Mr. Romero make a new zombie film to erase the awful memory of this sorry excuse for a movie about the walking dead!  Either that or I'll just have to watch Dawn of the Dead again and again and again and again.....","
            8/10
            "
"adityakumarparida","15 August 2021","I was a solid movie but it story kinda boring and in my opinion this and retribution are the worst in the series.","
            10/10
            "
"nxgn_not_not","25 March 2002","*Warning Plot Spoilers* A few minor plot fluffs that had to have been put in for the Hollywood look, but still a very edgy, action thriller.  After the 5th element I did not have much hope for Milla, but she impressed me.  She has learned quite a lot, and she is still very easy on the eyes.  As to the bothersome plot points  the red Queen is trying to kill the Sanitation crew in a closed tube with a LASER.  First she uses a single beam and then she goes to a net? Would an intelligent computer waste time playing around or just go for one pass and be done with it.  And when Michelle Rodriguez is dying in the train  and then comes back and says I'm not dead yet, but actually she is  come on that has been done to death.  She had done great with that role too.  I'm hoping to see a lot more of both these fine ladies.","
            7/10
            "
"Untoten","4 July 2021","Way too underrated movie! As a kid I remember this was scary as hell and even today 2021 it holds up pretty well. Milla is hot and so bad ass slaying those zombies! What comes to sequels, I think they kind of lost it, but atleast this first movie is good. Enjoy the nostalgia.","
            8/10
            "
"IamtheRegalTreatment","5 November 2004","It's hard to say that everyone would like this movie. Anyone who likes Sci-Fi thrillers that at the end make you want to stop crime the 'kick ass' way, this is a movie for you.A secret corporation called the Umbrella Corporation are manufactured underground. They constructed a virus known as the T Virus that makes the dead... undead. Also, they have an anecdote that brings them back to live. This movie was suppose to be based off of the Hit Game Series, but many of the welcomed characters were mistaken. None of the original characters were in the film, nor did the film resemble much of the game.Even though it wasn't completely based off the game, that doesn't make it a bad movie. It was still enjoyable, and worth watching (worth owning if you're into this type of genre).8 out of 10","
            9/10
            "
"Big Movie Fan","12 July 2002","Day of the Dead was the last great zombie film in my opinion and that was released back in 1985. Since then, there have been several mediocre zombie films but this isn't one of them.Firstly, I haven't played the computer game at all so I cannot comment on how it relates to this movie. As a movie, it stands out on it's own.It mixes action and horror very well and the actors and actresses all play a good part. Usually in zombie movies the people battling the zombies have no personality but everyone in this movie does. The military type people make a great impact looking all trigger happy but you soon start to feel sorry for them and care for them as characters. At first you are not sure why some of the characters are there but it's great to see things unravel throughout the movie.This was the first movie in a long time where I kept jumping at certain scenes. I won't spoil those scenes for you but there are some really creepy scenes in this film. The zombies and other creatures in it are probably going to give me and my girlfriend a few sleepless nights because they were so scary.All in all, a pat on the back for those involved in this movie. It was very exciting and I shall probably have to go out now and hire a computer console in order to play the game so I can take part in the action myself.","
            8/10
            "
"sarastro7","12 January 2004","I can't believe that an actress who's been working for so long is still only 29 years old! She ages with supreme grace, and has *never* looked better than she does in Resident Evil. Wow!The movie itself is fair. Not great, not terrible. Pretty good SFX. It's a techno zombie thriller, and for what it is, it's effective enough. Considering how bad movies based on computer games usually are, this one is pretty good, although it has problems getting started. There are a few scenes that don't make sense (and that cop - Matthew? - where does he really come from?), and it's never really clear that there's only one of the CGI mutating zombie animals loose. The technobabble explanation we get for the zombies is a worthy attempt to ""technofy"" the zombie genre, but it doesn't quite work, esp. not the part about the ""need to feed"". All in all the movie brings back memories of Danny Boyle's 28 Days Later, and I'm sure the sequel will, too.Milla Jovovich gives good face. She doesn't really have anything to do for the first 45 minutes (other than look beautiful, of course), but she's very cool when she starts pouring on the kicks and punches, and her character is likable and heroic (and did I mention good-looking? And that outfit she's wearing...!). One wants to see more of her. With some better writing, this sort of role would be perfect for her. Accessible, kick-ass adventure with an appealing female lead (or several). If movie-makers know what's good for them, this is the kind of thing they should do more of. Much more.","
            5/10
            "
"videofreak2002","17 March 2002","This movie just plain rocks!  It has great blood scenes, great cast (Milla Jovovich and Michelle Rodriguez), great music (Marco Beltrami and Marilyn Madson), and great story (written by Paul Anderson).  It's a great movie-adaption from a video game.I was so happy to see Anderson back on the director's chair. The last time he taggled a movie based on a game was 1995's ""Mortal Kombat"" (which I consider to be the best movie-adaption from a game.  The sequel was good too).  But, the last movie Paul made was 1998's flop ""Soldier"" (which was also good).  Even his 1997's ""Event Horizon was also good.  Not only that, he also wrote and co-produced the movie.  His first time writing and directing a movie since 1994's ""Shopping.""  If you think ""Resident Evil"" is gonna be better than ""Tomb Raider"" and ""Final Fantasy,"" you're right.  This movie is heart-pounding from beginning to end.  Check it out.One last note to Paul Anderson: BRING ON THE SEQUEL!!!!  And make sure you write and direct it as well.
A+ 13/13 ****** (out of ****** stars)","
            3/10
            "
"jgusw","25 July 2002","I'm going to get to the point on this one.  This was a good movie.  But if you're a fan of the video game and you're one of those nic-pick and this and that, than just stay away from this one.  The truth is that NO MOVIE WILL EVER BE LIKE THE VIDEO GAME!!!  Resident Evil movie is the video game like X-Men movie is to comic.  If you're a fan than take this movie for what it is:  a movie.  Save that ""that can't happen"" or ""that's not the way it is in the video game"" for your friends who care.","
            8/10
            "
"Kingtokeyshawn","24 March 2002","Does anyone else see the relation of Umbrella and Enron, although Umbrella's deception turnouts to be a little more deadly?  For those of you that are confused I am talking about the major corporation that does play a pivotal role in the plot of this movie(contrary to critical and cynical belief a plot does exist).My advice towards the other reviews that you are reading too is to be wary of any extreme take on this movie. Some people gave it a 1 out of 10 and that is not realistic because they were p***ed off by something in the movie thus shredding to part the entire film with fabrications and unbelievable exaggerations that actually made me laugh.  On the other hand be wary of someone who gives it a 10 out of 10 because they might be one of those crazed, lunatic biased fans that jumps at the sound of an unexpected groan.Although I have to admit that I am a biased fan of the game and I did go into this movie extremely pumped, I also had expectations for the film to live up to.  And just being able to say that I like a film that I have expectations for, much less being sucked into says a lot. Now enough of this BS credibility stuff let me tell you about an a thriller of an action/horror movie.  The first thing that jumps to mind when I think about Resident Evil- beginning, middle and end- is the atmosphere.  There was just something about the movies extremely fast pace, tense feeling and genuine dread that made me connect to the picture.  Granted I do have my ""I wish"" 's about the film too but like the others said, its a horror flick you let them slide and keep an open mind so that you are able to enjoy the rewarding aspects of the film, which are fresh, unexpected and plentiful.Milla makes me think that there are few things more sexy than a woman with a gun.  She is stunning throughout the picture and honestly feels like the only character developed by the way she plays her role outside of the dialogue and story development.  As Alfred Hitchcock once said (not in his exact words) ""a really good actor saves you 20 minutes of character development because the audience buys into the character"" and Milla does this.  You really get a good feel for who her character is by just watching her and she is the one person that I got attached to.  Now if we could have only gotten a little more out of the other characters in terms of story development.  I also felt that Hugh Jackman could have fit perfectly as the prisoner in this movie, but it did have a small budget.  The movie is also unique in its pace as it never slows down and you honestly cannot look away for a second for fear of missing something critical, which you might.  I have never ever seen a picture move faster.  This again adds to the atmosphere of the movie that I felt comparable to Memento or the Matrix. If you know the feel of those movies then you know what I am talking about.The action choreography is very good and better than most movies and there are even some scenes that will leave you saying ""awesome"" and ""glad I wasnt that zombie getting my neck snapped.""  I felt that the special forces as protaginists with guns gave the movie more validity and realism, as well as staying true to the game.  Of course there are also some great sequences with the hardware which also left me impressed.  I am anticipating the DVD of this movie already because I would love to see if there is a directors cut of that gives us a little more in character development and in turn would add to the story.  The thought of this however might take away from the razor fast pace, which creates the critical and unique atmosphere that Resident Evil video gamers definitely are familiar with.  Overall I would give this movie 9 out of 10 as I am rating it based on what it is.  A movie that is well above par from your average horror flick bringing in a realistically scary storyline and solid plot that aside from a little more development and omission of a few cheesy scenes and one liners could be one of the classic horror movies of all time.  This film will not disappoint the gamers either and fans of Milla, as I am now one of them after watching this movie, will respect her performance.  She is the standout in this film. Also look for the things that make the horror picture a different type of scary movie.  Director Paul Anderson uses the element of terror to scare the sh*t out of you and that is rare in a scary movie and I find it more terrifying. Moreover the original concept and conscious effort to avoid cliches left a refreshing taste in my mouth, but an extremely paranoid and skittish mind waiting for a zombie to reach from the back seat of my car on the ride home and take a chunk out of my neck.","
            7/10
            "
"jaredmobarak","21 September 2007","Paul WS Anderson has given us the newest trilogy of diminishing returns. I have never played the video game before and therefore went into the 2002 original Resident Evil containing little knowledge of the mythology. With that novice mentality, I found myself really enjoying the film. It gave me the background needed, the action and suspense expected, and a cliffhanger leaving me anticipating more. That continuation came but two years later with the subtitle Apocalypse. Here was a film that showed how the series' origin story was a huge part to the main plot of the first. This entry featured a bare-bones story, namely the extraction of a scientist's child from the infected Raccoon City, yet that was okay. The action was amped up, the characters more accessible, the acting vastly superior, and the ingenuity evolved. While lacking in plot, it excelled in action and effects, making it an equal, in my mind, to its predecessor. Its final twenty minutes was even devoted entirely to setting up the third piece to the puzzle. Here, though, is where the train derails hard. Extinction had a fantastic setup, yet instead of continuing right where we left off, we meet a caravan of survivors seeking gas and motoring cross-country. Nothing is progressed story-wise that we already did not know. Where the sparse plot didn't matter in the second, it stuck out like a sore thumb with the latest installment.It is Milla Jovovich's total blank slate in the first film, which makes it so endearing. We learn what the Umbrella Corporation is all about as she slowly remembers her role with them. It was a successful zombie movie, utilizing the jump scares and the hyperkinetic pace needed to keep you on the edge of your seat. All the characters were enjoyable to spend time with, we got zombified dogs, and a story that kept a bit of intrigue as to what everyone's motives were, while also being intelligent enough to keep my full, undivided attention throughout. The demise of all the people involved was interesting and to have a film end badly for all was a nice breath of fresh air. Alice does wakes up at the end, alone in a ravaged city, but she is definitely not in a position to rest up or smile at her good fortune.The transition into the second film is then seamless. We find that she didn't just wake up, but in fact is an experiment let loose on a city that cannot be saved. Our two survivors from the original are now pitted against each other to see which is the better soldier, and therefore the more effective military weapon. This fight is the entire story, though, as far as the main mythology goes. Otherwise, we have Alice and her new band of warriors on the lookout for the virus' creator's daughter. In effect, then, the whole story could have been told in about twenty minutesthey go in and get the child, Alice and Nemesis fight, boom, the film is over. However, the tale is padded with huge action sequences and gory zombie carnage. With the addition of Mike Epps to the cast, we are also treated with some nice comic relief, missing somewhat from the first besides Michelle Rodriguez's sarcastic quips. I never minded the simplicity of it all because it never tried to be more than what it was. I stuck with it until the conclusion and found myself even more excited for the third part. The setup had so much potential. Alice was fully formed, all her memory intact, and a new ability in telekinesis. With Nemesis gone and the zombies no match for her, we could finally get to see the showdown between her and the Corporation itself.And with that, we are treated to Extinction. It starts off pretty good with a cloned Alice being put through tests in a mock-up version of the mansion from the first film. It gets intriguing to hear what the scientists have been up to and to learn that Alice is outside trying to find survivors and keep herself off the grid. Then we get the first sign of trouble, an action scene that has nothing to do with the plot. Let's kill some hicks in the desert. If that wasn't enough, we also get a twenty-minute fight between our survivors and crowsyes those pesky black birds, newly infected. Sure the payoff is great, but really we are now halfway through the film and all that has happened is Alice found her old friends. We already knew she had powers and that her blood was special and could mean everything to the project. At the end of the film, that is the exact same knowledge we are left with. Besides many deaths and what could be the beginnings of a complete trainwreck of a sequel, starring no one else but Jovovich, (you'll understand when you see it), we learn absolutely nothing as far as mythology goes. I felt cheated and let down greatly because this film could have done so much more.In conclusion, the trilogy starts strong and ends with a disappointing whimper. The first had everything you could have wanted in a sci-fi/zombie/action flick. Scares, plot twists, and loads of violence and gore rounded out the successful entry. In came the second, lacking substance, but making up for it with flare. More characters, which never hurt the proceedings, more blood, more action, and more monsters can only mean non-stop enjoyment. And if the film doesn't deserve an extra point or two for Sienna Guillory's Jill Valentine, then you must have watched a different film from me. Next came the unfortunate failure of a third. What is less even than a bridge to the inevitable fourth, (will the box-office be enough to warrant it?), this last entry is a wasted opportunity to add to a nice little franchise.Resident Evil 7/10 RE: Apocalypse 7/10 RE: Extinction 3/10","
            9/10
            "
"FELIXTHECAT2","22 March 2002","This movie is leaps and bounds better than other filthy video game movies, such as tomb raider...while this film is much better than that waste of celluloid its not that good...it has such huge gaps in it i dont know what happened....like the t virus turns all these people into zombies...and they somehow upon turning into zombies became these mangled axe weilding psychos...i know they are zombies but when did they get beat up...and there are rooms full of them...but then the rooms conveniently empty when they needed to add some dialogue to the movie...or when we find out who the bad guy he ...he is instantly able to move among the zombies without a care in the world...until he gets to the train that is...and then there are just stupid things...for instance, the whole lazer cutting defense system that kills the good half of the rescue squad...why not just have the grid lazer at the beginning...there is no need for this top lazer...bottom lazer that pops up in anticipation of your jump..and then the grid..what is that filth...overall i would say this film has not evaded the inescapable doom of being a video game movie...wait till its on USA up all night","
            9/10
            "
"zedthedestroyer","18 March 2002","It's a zombie flick loosely based on a video game. I had no other expectations other than to be entertained for an hour-and a-half. But the movie went far above my expectations. Yeah, there are similarities to ""Aliens"" and every other George Romero Dead flick, but it didn't detract from my basic enjoyment of the film. With the exception of one or two exposition scenes in the middle, the movie was non-stop. Milla and Michelle were great. And the Red Queen was a nice touch.I can't believe how many people are nitpicking over the inconsistancies between the game and the movie. See it again and suspend your disbelief. I did and enjoyed it. And I own the first 2 games myself.","
            8/10
            "
"stamper","5 March 2003","The mere idea of watching a zombie film is enough to give me the creeps, not because they are scary, but because every zombie film I've seen was bad and dumb. But lucky for me that I am not prejudiced and decided, in spite of my knowledge that there were zombies in this film, to watch it anyway. The thing that makes this zombie flick a good one, is that there is not too much emphasis on the zombies. They are there, but not all the time, because there are bigger, meaner and more complicated things to worry about which have been beautifully' engineered with computers and are quite original.
Other things that really made me enjoy this film, were the story, the acting and the directing. The story is a pretty complicated one for a zombie film and there are always a few surprises and enough tension to keep the film thrilling and exciting. The fact that the film continues to do that is mainly due to the good acting and the good directing, which we all know if worse enough can screw up a potentially good film. This does not happen here though. Mr.Anderson and his actors have (according to me) succeeded in bringing the first good zombie film onto my TV screen.
8 out of 10
P.S. If you like Resident Evil, also try Anderson's EVENT HORIZON or CUBE","
            9/10
            "
"BroadswordCallinDannyBoy","21 September 2004","Think 1984 meets Dawn of the Dead. There is a big bad company that gets its funding from secret experiments that involve high tech viral research. Almost everyone has this company's regular products at home so it is virtually unstoppable.The mysterious beginning the story shows someone deliberately releasing the virus into the company's main research lab. Out heroine wakes up, equally mysteriously, in a shower in a strange house which is attacked by commandos whose mission it is to enter and disable the research facility's computer.The story is told from an interesting point of view and the revelations as to what happened are pretty cool. The action scenes are well done and soundtrack is awesome. So overall this movie is a surprise since it is both based off of a game AND conceived by Paul Anderson. This is his best film so far. 8/10","
            4/10
            "
"JohnLennon1985","25 September 2002","When we think about movies that are based on video games, we think of watchable movies like Tomb Raider and Mortal Kombat (and MK Annihilation). We think about good movies (but horrible adaptations) like Final Fantasy. Most of all, we think about the crappiest movies to ever hit the big screen such as Super Mario Bros., Double Dragon, and Street Fighter. This explains why none of us expect Resident Evil to do justice to the game. How wrong we were.The adaptation was incredible. They don't use any of the characters from the game, but the story remains the same, basically. Milla Jovovich, the Fifth Element babe, teams up with the Fast and the Furious' Michelle Rodriguez as they try to escape an underground facility that's infested with zombies. I'm happy to say that the name of the corporation responsible is STILL Umbrella.The zombies were VERY well done, as were the dogs and lickers(?). The acting was also very good. The movie changed a lot of things, but I respect the fact that it kept the video game's story without filming the video game. That's a very hard thing to do.In short, don't ignore this movie for fear that it won't do the video game justice. It is one of the few game-to-screen adaptations that do.","
            9/10
            "
"ShinKyo81","16 April 2002","""Resident Evil"" is one of those films that I was expecting with great interest. When the first rumors begun, George A. Romero was in charge of the project. When he jumped out the film, the name of Paul W. Anderson appeared, and everybody thought ""That guy rings me a bell..."".After some research, you realize Anderson as the director of controversial films such as ""Mortal Kombat"" or ""Event Horizon"". And I say controversial because Paul's films have always had such great success and criticism both at the same time. And ""Resident Evil"" will be the next victim...""Mortal Kombat"" was a decent project that came out the same time ""Street Fighter"" did. I admit both films are not a perfection, but Anderson created a better film than Steven de Souza's one. So, and possibly because of the cheesy adaptation of CAPCOM's videogame, ""Mortal Kombat"" succeed in the duel, with good special effects and a few kicks and punches.""Event Horizon"" is one of my favourite movies, combining gore and horror in a very dark atmosphere, which makes this film unique in its genre. It went through the cinemas with little success, but now it's on my TOP10 list. Anderson did a fine job with this movie, helped with the cast crew that were incredible (Sam Neil and Laurence Fishburne).And now we have ""Resident Evil"". First, I quickly recognized the same dark atmosphere of ""Event Horizon"" in ""RE"". This strange way of Anderson to use the colours and the flashbacks, and also some scenarios were exactly reproduced from the videogame saga. The zombie makeup was very good, using CGI to create more realistic details. The Licker... well, if you survived watching the ""Brotherhood of the Wolf""'s monster, you'll manage this one :P.Also, the movie has got incredibly good soundtrack: hard rock from Marylin Manson, Fear Factory, Rammstein and many others; and it fits perfectly with the film. And in addition, the movie has got very good rythm of action, so it absorbs you inside.The good points of the film: Milla Jovovich (of course ^_^), Paul Anderson's peculiar style, tons of action, some good scares and brilliant rythm. The bad points: the cast crew doesn't give an incredible performance, the whole plot is quite messy and the ending is too unconcluded (Sequel needed right now!). And in several scenes you can see the microphone (Anderson check out the takes next time, please)!!! :-PWell, if you liked the other Paul Anderson productions (I haven't seen ""Soldier"", though), you'll really enjoy this one. And if you're also a fan of the videogames, then you'll die for watching ""Resident Evil"" again and again. Waiting for the RE2! Worth a look! 8/10","
            8/10
            "
"brendonm","17 March 2002","This is not SENSE SENSIBILITY so if you want character development, look elsewhere.  This is for people who like John Carpenter films and genre pictures where all that matters is how the characters will stay alive (or conversely, which will die by the end of the movie and how).I played the game briefly a few years ago and was intrigued to see what this movie would be like -- for what it is, it's good!  A fun (albeit LOUD) popcorn flick that will keep you interested and guessing.  It has some flaws (what were those things in the crates? And how many railroad cars have cargo doors on the floor like that?) but I enjoyed this.  And Milla Jovovitch is a hottie!  Loved how they set up the sequel (which we'll see, I presume, if this one pulls down enough box office).","
            4/10
            "
