"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"antoniotierno","16 June 2015","One of the best war movies ever, a masterpiece close to the levels of Platoon and Full Metal Jacket, as far as I can see. Fury has the admirable ambition and achievement of showing how even the Greatest Generation could brutalize and be brutalized by war. Brad Pitt, you'll recall, already won World War II in Inglourious Bastards, well over here he's perfect as well, along with the rest of the cast. The story is intense and suspenseful with strong performances and has also an unsentimental approach as to show the dehumanizing side of war in its raw, the unflinching details and what makes us humans, like the bravery and mercy found in people in the worst of circumstances.","
            8/10
            "
"graupepillard","22 November 2014","Director David Ayer's horrific war drama, FURY - starring Brad Pitt as the lead honcho, a tough father figure of a Sherman Tank crew of 5 men, including a virginal, brilliant blue-eyed ""rookie"" as the gunner (Logan Lerman), a boy/man whose unshaven cheeks are as supple as his belief in the ""goodness"" of his fellow human beings, even in the most grisly of circumstances. His transformation into steeled ""manhood"" is a painful reality to observe. Like the Battle of Thermopylae the odds are stacked against this team of hardened, profane, American warriors fighting the Nazis on German soil in April 1945 - a last ditch violent effort by the Axis to prevail, realizing that defeat was fast approaching. The cinematography with its deep, muddy browns and fiery oranges casts a blazing light which permeates into the conscience and hearts of the characters. War is not exonerated or laundered; it is bloody and dirty - one's moral compass is abandoned in the effort to survive slaughter and death, be it by one's own hands or at the hands of others. It is hard to imagine going through this experience and not returning home shell-shocked and psychically wounded.In the platoon is a soldier who puts his belief in God's will and protection, nicknamed ""Bible"" (Shia La Beouf,) an actor who has never been able to seduce me.until now. In FURY I finally understood La Beouf's appeal, with those dark penetrating eyes and a smile that conveys the Divinity's rapture; he is a symbol of underlying goodness prevailing over his own destructive power and the carnage of the ""enemy.""","
            7/10
            "
"twanster-97655","14 May 2021","Seriously people, get a grip! This movie is an action war film, it doesn't pretend to be a true story. We all know the SS wouldn't have attacked a tank head on and we all know a busted tank in a road would last less than a minute against 300 SS troops but this is Hollywood, you don't watch braveheart or gladiator or movies like 300 to be educated, you watch for the action and the gore, the fights and the drama and this has it all. There is alot of over used things in the film, every American movie has a thought guy,a new guy, a crazy guy with bad teeth and a religious guy.. They even squeezed in a minor live story ina n attempt to tick every box.. The film could have been better, it needed more tank battles, as usual the good guys die at the end, other than the new guy who you assumed would die at the start that is.. The battle is unrealistic but epic, the film is a hit, a film you'll see more than once, acted brilliantly, casted well, fast moving plot, had there been more tank battles it would have been better but its still a classic!","
            10/10
            "
"danielgroza","3 November 2022","With ""Fury"", director David Ayer takes the idea of showcasing the horrors of war literally, fully embracing the visual technology of this great art we call cinema by displaying as much gore and body horror as he can without damaging this movie's already high R rating. Still, while he does his best to envelop the entire world in the horror of the Second World War, there's still one thing lacking in flesh, and that is character development.The movie stars Brad Pitt as Don 'Wardaddy' Collier, a tank commander who has both physical and emotional scars and is careful not to attach to anyone too much for obvious reasons. His crew is formed of the religious Bible (Shia LaBeouf), the Latino-spirited driver Gordo (Michael Peña) and the loose Grady (Jon Bernthal). The movie meets the crew at a low point, after losing their gunnery chief but there's no time for mourning. With the US Army knee-deep in Germany, the movie accelerates its pacing by introducing the greenhorn Norman (Logan Lerman) as the crew's new gunner--but he is a typewriter with zero war experience.Ayer passes Norman through the meat grinder, mercilessly transforming him from an every-day office-working moralist into a man stripped of nothing but his survival instincts, becoming like his peers. But while this 180-degree turn serves to show just what kind of brutality is needed to survive a war--and how little room there is for petty morality--it also happens at an unnatural pace, giving no time for the character to consume, comprehend much less adapt to these new ideals. They are heavy concepts, but they are being jetted at Norman through a garden hose.It also doesn't help that Don's entire crew is taken straight out of a Hollywood template. The guys act tough with Norman to strengthen him. He retaliates, preaching rights and wrongs which have long abandoned war, his lack of experience and of understanding leading to more death. He is berated again. He retaliates again. He eventually adapts. The crew continues their abuse, Don straightens them out as well. It works because they respect him. They respect him because of his experience and attitude towards them--or maybe is just his sick low-fade. Anyway, you get the picture.The actors all try their best at their performances and they are pretty well cast, but there is only so much you can coax out when you are working with such defaulted personalities. Brad Pitt in particular leans on his male charm to deliver an authoritarian performance as a guy you really don't want to mess with but can't help but respect--even if his character is not deep enough to tell us why. Meanwhile, Shia LaBeouf looks ridiculous even when he is not acting as such.So, this is a fast-moving movie and its action scenes are nothing short of impressive, particularly one involving a tactical tank battle against a more powerful German Tiger. It does slow down eventually during a scene in a captured German village. There, Don invites Norman as they head inside the apartment of two German women. Don immediately commands the people in the room--including Norman who is ordered to take the other girl in a separate room. But while Don exercises authority, he is never abusive making this the only scene in the movie in which Ayer flushes out his characters. Even so, it lingers for way too long and doesn't culminate in much of a conclusion beyond the already well known realization that guess what? War is hell.But just to be clear: I am not criticizing Ayer's focus on aesthetic horror and visual impressionism. It definitely gets the point across and it's not focused on glamorizing war like ye old Hollywood used to do, but rather to demonize it. A particular scene in which dozens of planes are shown flying in formation sticks with me more than the pounds of flesh ""Fury"" insists upon. It sticks because it's a blunt reminder of how big and inescapable war is, present on both land and air, and it's almost claustrophobic as it seemingly transforms the entire world in a caged battlefield. What I am criticizing though is how Ayer fails to extend his attention to other things that make a movie great: like human ruminations and insight--not to mention a ""final battle"" which is way too overblown.Very guy-centric and macho, ""Fury"" acts tough as a means to survive. And while the visuals are top notch, they can only get you so far.","
            7/10
            "
"boiannus","6 November 2014","One of the crappiest war movies I've ever seen, if not the worst!Firstly: No story, no real plot. War is almost over, maybe in 2-3 weeks and there are just 5 guys driving around in tank and fighting still resisting Germans. And than suddenly everything depends on them. Namely unit with cooks is left defenseless and if they got beaten whole division would be lost. OMG!!! And we all know what could happen then. The war would be lost! Luckily for mankind there is this Sherman tank equipped with Brad Pitt eager to do whatever it takes to hold the Germans and save the cooks.Well, to this point it wasn't so bad. Battles were OK displayed. It was interesting to see from tank's crew point of view how it looks to fight. But then, we have most ridiculous and naive war scene since ""Rambo 3"".They got stuck on some crossroad in the middle of nowhere. Tank can't move and 300 SS troops are approaching towards them. Typical cliché scene where everybody (normal) wants to abandon tank and retreat, but no, Brad just won't do this, even if he must fight alone by himself. Naturally the rest then decide to stay(and to die like idiots).When battle starts, man just starts wondering how Germany managed to beat anyone and occupy anything with so dumb soldiers. And this is SS company, not some regular soldiers. Even they are so retarded, so they are attacking tank only from the front side practically running to the bullets. Sure they have bazookas, but why using then?!? Let just shoot the tank with machine gun. Then one blind SS soldier with IQ over 80 came to side of the tank with bazooka to try to hit it from 2 meters distance.... AND MISSED IT!!! OMG, if they are not stupid, they are totally blind.Epilogue: Long story short. Brad Pitt & Co. resisted until they are out of ammo. Brad got shot by sniper 3 or 4 times in chest, but it is just not enough for him to die. He still has time to chat with Norman then to kill one more German, more chatting... Ordinary men would die instantly, but this is Brad Pitt for God sake. Anyway acting was pretty good (3 stars are for this), but script was so awful. Cliché scenes, cliché characters. I'm truly sorry, cause this could be descent war movie.","
            1/10
            "
"thomas-w15","20 November 2014","Fury: I have seen at least two dozen different WWII movies in my life and with the exception of Saving Private Ryan, Fury is the best WWII film I have ever seen. Sergeant Wardaddy says ""Ideals are peaceful, history is violent."" This film is not for the faint of heart because it is not afraid to hold back on the brutality and utter gruesomeness that war brings to the world. Some of the images are horrifying to watch but are necessary to establish the theme of the film. I rarely see a film like this one. With ingeniously-crafted intense war scenes, strong acting across the board, and a new somewhat claustrophobic setting, a tank, Fury has become the best war film of the past five years. I had to think really hard about what I would have changed for this movie. Aside from a somewhat laughable moment where they had to find an excuse to have Brad Pitt take his shirt off, I could not find anything to criticize. Some people say this film suffers from a plot that does not seem to go anywhere, but I thought it knew exactly where it wanted to go. A soldiers life does not have a clear-cut path that he has to follow. The plot follows as such a soldier's life would go-in all directions. From what I have heard since I have never been in a war, Fury is very realistic. It does the opposite of holding back. It shows gives you the horrors of war and how soldiers have to respond to them. It has you like a character one second showing you how great they are, then shows you the character dead in a pile of rubble. It's not glorifying the Americans at all times either. It shows the pure hatred the Americans had for Germans. This is something we would all feel though and shows how one day of war can bring that hatred out of someone. The tank is also something I have never seen before. Fury is the first film to use a genuine Tiger I tank in the making of a WWII film. The tank called ""Fury"" serves as the main setting throughout the film and it is amazing the type of shots their were able to capture inside an actual tank. Outside of a couple of scenes from Indiana Jones: The Last Crusade, no other director has even come close to the scenes captured in this movie. Hats off to David Ayer!The people that served in WWII were never the same because of the experiences that had. It is very hard to actually convey this type of emotion and character in acting, but I surprised that everyone involved in the film did an incredible job. They were all perfectly casted. I know a lot of you are thinking right now ""even Shia Labeouf was good?"" Yes, as much as it pains me to say it, he had the strongest acting in the film. Even a little better than Brad Pitt which is really hard more me to say. Brad Pitt stills did a great job, and Logan Lerman easily had the best performance of his career along with Jon Bernthal and Michael Pena. Suffice to say, this movie has no shortage of outstanding acting.If you can handle some very intense war scenes and also love incredible films, I highly recommend Fury as your first choice going into the theater. For more of my reviews go to my website at reviewsbywest.com","
            8/10
            "
"peterwilliams810","5 August 2015","I thoroughly enjoyed ' Fury ' , it was well acted and well shot every single actor gave a bravura performance , I was particularly impressed with Jon Bernthal and Shia LaBeouf . The film concentrated on the tightness of the group , the camaraderie shown to each other , they're a close knit team . As for ' we've seen it all before ' comments , well I guess you can say that about a lot of films , every film takes a little something from others , it doesn't make them bad . In this case we are shown what a Tank Crew went through in the War , what part they played , I can't remember anything like that before other than say ' Kelly's Heroes ' so from that point of view it's original . Could it have been better , well yes , could the ending have been better , well yes - but it is what it is , a damn good piece of entertainment , a rollicking adventure and that's all I ask from a film at times .","
            9/10
            "
"nadblaster","14 December 2019","The most frustrating part of this entire movie, more than anything else, is that it was so close to greatness, and let a couple of weird lapses in judgment drag it down to ""not a total waste of time but not great at all"" territory.There are lots and lots of subtle little things that this movie likes to do that elevate it above most other war movies. The sky is perpetually grey and cloudy, the times the sun shines are extremely rare, and you better believe that that was intentional. The ""good guys"", the American tankers, are barely-restrained animals, with rotting teeth, frayed clothing, permanent filth in their hair and on their faces, etc. The movie at large does a really great job of showing the more animal side of warfare, insofar as how an extended period of total warfare can twist even the most righteous person into a growling barbarian.The acting is all well above average, to the last actor. Brad Pitt is a personal favorite and as the weird, violent but caring Wardaddy he is a natural. A total prick, a fierce warrior and a harsh taskmaster, he swings between screaming, slavering killer and protective father figure. Pitt himself did a great job of showing that his character wasn't always that way; there is a scene where his civilization shines through and it's actually touching. Shia LaBoeuf does a top-notch job as the proselytizing ""straight man"", trying to stay right with God while doing as much damage to the Reich as possible. It's magical and I honestly feel that this is LaBoeuf's best performance of his life. The scenes where the tank crew jokes around and messes with one another are great and do a fantastic job of showing how close five men can get when they live, fight and die together in a closed, dark and dangerous casket like a Sherman.Why isn't this a 10/10 then? Because for all the amazing stage-setting they do, for all the trials and hardships and laughs we experience with this close-knit tank family, there are a few scenes that are so creatively and fundamentally bankrupt that they completely and utterly obliterate the setting and tone. There is a truly touching and genuinely incredible scene about halfway through the movie, and it makes you think, makes you feel, it's amazing. Then five minutes later there's a huge explosion and that scene is literally destroyed, no reason, no warning. I understand it's probably meant to show how random and senseless war can be, but I left that scene thinking ""man, what a waste of time"". Maybe it just went over my head though.Finally, I'm sure there are hundreds of other reviews about this, but the final scene is so unbelievably stupid it boggles the mind, and I am absolutely gobsmacked that this somehow made it past the scriptwriter. In fifteen short minutes all suspensions of disbelief are instantly dismantled and all the stage-setting that was done is hurled out a window. The dumbest, least sensical ending I have ever seen for a war movie, and I've seen some pretty damn dumb movies.Overall a movie worth watching, but it's more notable for how good it could have been and almost was.","
            7/10
            "
"Hollywood_Yoda","2 February 2015","In Brad Pitt's latest film, we see the final days of the war in Germany, via a tank commander and his men, circa 1945. It is in a word, Gruesome.However, very realistic in it's nature of showing the war and its effects on the men who fought. It was not pretty and romantic like the liberals want us to believe. No, the men didn't dance the night away with Hitler like so many liberal wet-dreams. It was ferocious and bloody like depicted.I am really surprised the film was SNUBBED by the Oscar committee for consideration at the 2015 Academy Awards. Why? It's a great period film, maybe not completely historical, but a great film nonetheless. Should have been at least nominated for Best Picture. Wonderful film.","
            8/10
            "
"bob-rutzel-1","28 January 2015","Tank Commander Sgt Collier (Brad Pitt) is ordered to hold an intersection so the German troops won't get thru. The problem is that the Sherman tank (Fury) is disabled and the Germans are marching their way. This can't be good.What makes this a good war story is the cinematography. It is better or on a par with all previous war movies we may have liked. No, I changed my mind as I feel it is better than all other war movies. You almost feel like you are there. That is how good the cinematography is. The photography and the details shown are incredible. Kudos.I kind of wished this was a true story and maybe it did have elements of some true stories. I mean there is nothing new under the sun (except for CGI and Star Trek type stories) and the cinematography and heroics seen gave this impression to me. Also, in the beginning we are told by notes on the screen that the German Army possessed far superior tanks than us and we know our forces will be in for the fight of their lives.The acting all around was good. No Oscars, but good. The supporting cast (Shia LaBeouf, Michael Pena, Jon Bernthal) were spot on and when soldiers kill for a living and don't like anything to get in their way, they have a sort of superior attitude about everything. This showed up in spades. There was some very uncomfortable moments when Sgt Collier and Norman (Logan Lerman) the new guy to the tank crew, find a German woman and her cousin and decide to have dinner with them. Then the rest of the crew find them and well, here we go with the uncomfortable moments with these ""superior"" soldiers. Downside: The tank is immobilized. The Germans find them. The spare ammo is attached to the outside of Fury. Why is this when they know they will be in the fight of their lives? Whaaat? The Germans fire RPGs and miss. Whaaaat? Germans run in plain sight of Fury so Sgt Collier can mow them down. Whaaaaat? Two hand grenades go into Fury next to Sgt Collier and later we see Sgt Collier intact and not blown up. Whaaaat?Those were the most glaring errors or mistakes I saw. But this does not take away from the movie as a whole. There is enough tension and suspense to hold you throughout the entire movie. Keep in mind this is a movie for entertainment purposes, but it also shows us the brutality of war. When the credits run we see footage of soldiers on both sides during WWII. Again, it is the cinematography that makes this a very good war movie and yes, I did wish this was a true story, and I have to satisfy myself with knowing that some elements were true. (you said that before) (7/10)Violence: Yes. Sex: No. Nudity: No. Language: Yes.","
            7/10
            "
"tankace","11 July 2016","When I show that Brad Pitt and Shia LaBeouf were in the cast in though ""the flick would be awful"" ,""you put the homeless man and the idiot of the Tranformers together!"", ""What the *beep* are you thinking"". After words I watched the flick and I though ""Either I am too harsh to LaBouf and Pitt or they know to act well, but they like to mess with the audiences"" ,that are my ideas about those guys!To the main story ,we follow a crew of a tank named ""Fury"" after the Operation Overlord and we watch as these guys go on a mission in order to destroy as many Nazis as possible. The flick more than deserve its ""R"" rating for this has gore, curse and the general brutality that defies War. For disclaimers isn't better than Saving Private Ryan, but it doesn't try to be , it is a good War world 2 movie and if I should which WW2 film copies, that is Das Boot, but it is more that has similarities with it rather than a rip-off.To the performances ,amazing, everyone plays great their role and the commitment to the project was apparent. It said that LaBouf to be in his role he didn't was during filming and he stinted show bad that the rest of the actors couldn't be near him for long! OK that is crazy and the guy must have some issues ,but at least he showed acting skills for ones after the Tranformers apart from Lawless. Also it is in my one of the best WW2 movies after the turn of the century (But lest be honest the Pianist (2002) and Der Untergang (2004) are the best!).In any way you see it is a good War movie with great action, a fine story and characters you care about. It isn't a masterpiece , but at least is really well made and definitely you should watch it if you love WW2 flicks like me.","
            9/10
            "
"JaydoDre","19 June 2016","There is a part of the movie where the heroes come up against overwhelming odds and the leader decides to stay and tells his men to go but the men go, ""Nah, we stay with you"" as the emotional music plays in the background. Checkbox checked.Besides this cliché and a few others about how bad war is, there is unfortunately not a whole lot to this movie. ""What is this movie about?"" someone will ask. ""About a tank crew,"" I would answer. ""What does that crew do?"" ""They kill a bunch of Germans."" The sacrifice made by the main characters does not feel like it's for something. Many of the events and much of the dialogue feel forced, like the movie is looking for something of substance to add or make things seem more awesome than they are.The good part about this film is how well it is made overall. The camera work is solid. You can tell what's going on and there are plenty of epic shots. The music is epic too. It has that classic instruments foundation but it is layered with good atmospheric effects. The action feels weighty, despite the battles being fairly small scale. There is at least one really cool tank fight.The acting is good. Of course, with Brad Pit at the lead you pretty much guaranteed a solid performance but his support crew area all doing a good job as well. The Mexican character played by Michael Peña is funny but not so funny as to be overbearing. As with the rest of the movie, unfortunately there is nothing special about these guys. The naive noobie gunner at the center of the film is a walking stereotype of that type of character. The others are kind of blank. There is a scene that feels like it serves to give more background to the rest of the tank crew but it does not deliver a whole lot.Is it a very realistic war film? Well it has a scene or two that treat the enemy with a lot of respect and show the dirt of war, but the film can't help but revert to the super hero Americans theme we have grown sick of.Maybe in the end we need more movies that aren't about something. Meaningful epic movies have in themselves become a cliché. This film flows logically, looks good and doesn't overstay its welcome. If you are interested in World War II or in tanks then this is a must see.","
            7/10
            "
"tinoid","16 June 2015","Because it was excellent .. Sure, you can even find fault with the Mona Lisa if you want to but trust me she will keep smiling. This one takes you hostage to the last second. Armed to the teeth with credible, gritty and raw images of mortal combat, it made me feel like I was deep inside the belly of the beast and I could smell the iron vapor of blood, rust and gasoline. Sure, it's slightly over the top at times but hey it's a Brad Pitt production, so you shouldn't expect a dusty history lesson. The story is sturdy, the camera work and special effects really earn their stripes and the acting takes no prisoners what so ever. The picture and atmosphere of Germany in the 40's marvelously dictated. I never actually liked a single war movie. This is the first one that didn't blow up in my face and it lacked the dreaded stench of self righteous American veterans that always has me running for cover.. So don't trust the false propaganda out there and enlist to find out for yourself !","
            9/10
            "
"meritcoba","8 September 2015","Whenever a Tiger I tank and SS troops appear together in a movie you can bet the federal gold reserve on it that this movie is not about historical accuracy. This doesn't mean that Fury has no a sense of historicity, but world war II movies are actually never about world war II but about the spirit of the time they are made in. If you don't believe me, just (re)watch Kelly's Heroes and compare it to Saving Private Ryan. The spirit of Fury isn't a pretty one if we are to take our queues from the crew that operate her. During most of the movie they never display any redeeming quality; these are a truly sad crew. We have truly reached the bottom of the well as far as humanity goes. Even Apocalypse Now isn't as gloomy as this one. These are dark times were the best are the worst or the other way around. Well, not as bad as the enemy perhaps, who even hang their fellow country women for refusing to resist the invaders in a time that resistance is futile, but as bad as can be and only marginally so. The key scene is one where Brad Pitt together with Rookie invade a house where two German women hide out. It is one long protracted threat scene that screams rape with every frame. If you have seen Der Untergang, or have read the Last Battle by Cornelius Ryan, you will be aware of how these women would have felt. It isn't a pretty sight to behold. Fury has a scary anchor point, which is that it doesn't matter what you do as long as you do it because you have been told to do it and nothing else matters. It reminds me of a phrase of the game Mafia II: in the war the president pointed the finger at whom to kill, now it is the hand that pays me. This movie is thus about moral bankruptcy. In a human society there is no place for any of the crewman of Fury with an exception perhaps for the rookie who is the least tainted. Society can not work with the scumbags that war has created, and who have traded in their morals and compassion for the command: go forward and kill. They are the walking dead. It just needs a German bullet to remind them that they are.","
            7/10
            "
"sddavis63","7 December 2017","If you're looking for a deep and well developed plot, then ""Fory"" will probably disappoint. It's a very straightforward and even simple story of an American tank crew in the last days of World War II. Battle hardened and perhaps a bit cynical as a result, these Americans for the most part are not the honourable heroes that American movies usually portray. They've become as vicious as anyone else. They'll mercilessly kill their prisoners, they'll rape German women. There's repeated reflections on how bad the SS are whenever they're encountered - but under the surface there's a sense that this particular tank crew at least isn't all that much better. They kill indiscriminately, with little hesitation and few attacks of conscience. It's all to paint a broad picture of war as brutal and ugly. It dehumanizes warriors, turning them int killing machines. It's a very bloody and graphic and violent movie, featuring some of the most vicious tank battles I've ever come across on film. It isn't a movie that's going to give you the warm fuzzies, nor does it create heroes. It's not a very likable movie - and yet, I enjoyed it.First, I liked the lead performances from Brad Pitt as Sgt. Collier (the commander of the tank crew) and Logan Lerman as Norman (a clerk typist who somehow got assigned to tank duty. Logan was not welcomed or respected by the crew. He didn't want to kill; he didn't really want to fight. He wanted to type. He still saw the Germans as people rather than enemies. I liked the portrayal of the bond that developed between Collier and Norman. Collier took him under his wing in a sense - protected him somewhat from the abuse of the crew and treated him decently, all the while preparing him for war. Norman gradually evolves and - sadly in some ways - by the end of the movie becomes a savage warrior like the others. I found myself kind of wanting Norman to stay more human; his gradual transformation was a little bit sad. The rest of the tank crew (played by actors like Shia LaBeouf, Michael Pena and Jon Bernthal) were pretty one dimensional.The best scenes of the movie are probably in the German apartment where Collier and Norman hook up with two German women - one of whom seemed very young and innocent - much like Norman, actually. There's a tension to those scenes. Norman takes her into a bedroom and we assume they have sex - but it didn't seem to be a savage rape. This was Norman. The two seemed genuinely to like each other and found something with each other in the midst of the insanity around them. The girl's death as a civilian casualty when the Americans are attacked seems to be the turning point for Norman.As I said, this is a pretty simple and straightforward movie - but it does have some good moments of reflection and humanity. (7/10)","
            1/10
            "
"jagreen70","5 November 2014","I recently saw the new movie ""Fury"" with Brad Pitt, and keep reading how ""realistic"" it is supposed to be. Here is my take on this movie (SPOILERS): Brad Pitt plays a psychotic tank platoon sergeant who kills an unarmed, clearly surrendering POW to teach a new tank crew member ""how to kill"". No officers or senior NCOs make any effort to stop him. His company commander next gives him an important mission for his tank platoon. On this mission, thru poor crew discipline, poor road march discipline, and very bad tank tactics ends up getting his entire platoon wiped out. If you look closely, this movie is just a very cynical version of ""Saving Private Ryan"" with some ""Cross of Iron"" thrown in. It reminds me of those ""Sgt. Fury and his Howling Commandos"" comic books of the 60's, and the end is very similar to the ""Ghost Tank"" story lines in that comic book. In fact, I suspect strongly that this scrip started out as a film script version of that comic book. The vast majority of the real members of the 2nd Armored Division were not psychopaths, and by April 1945 they had very good discipline and knowledge of tank tactics. Despite the hype, this is another case of Hollywood WW II, not the real one. Brad Pitt's character needs to be given a Section 8.","
            8/10
            "
"petarmatic","14 January 2015","I saw many WWII films but this one is very high on my list. It has action, and good plot, acting is excellent, not the forget visual and special effects. Especially I like editing, which I understand this film obtained some awards about it.My main question is, of course, is it historically accurate. I talked to some people who participated in WWII during tank battles in the western front, and they told me there are some accurate elements, on the other hand there are some which were not that accurate. For example, they do not believe that crew of one tank could of held for so long on its own, other is for example young German soldier leaving alive young American soldier who was hiding under the tank.Altogether, I think really had fun watching this film, and I would recommend that you watch it too. Two thumbs up!","
            8/10
            "
"gpoposki","13 September 2016","At first i expected a really bland war movie, with a lot of blood, explosions and little to no backstory. And honestly, while watching it, i was on edge for a good portion of it.There is some truth to me saying ""little to no backstory"", and that means there is a bit of backstory missing from some characters. But, there is enough main story to make the backstory obsolete. The main story is really interesting, and it was really unpredictable. The only thing you can do is wonder whats gonna happen next. And yes, there are epic battles.An interesting side note: The tanks used in the movie are real tanks lent from museums.All in all, a really cool movie that is worth a watch.","
            7/10
            "
"flokianni","6 June 2017","I thought that movie will be great ... Brad Pitt as main actor, what can go wrong. Well everything went wrong .... it feels like Quentin Tarantino was the author of this movie ... brainless and pure fantasy. American soldiers kill 6342564376547 German soldiers with a blink of an eye and SS troops are presented as stupid, amateur and incompetent. Real deal wouldn't be like that at all and this is a shame for a movie.What is the point of movies like this ... no value, no presentation of true ww2 battlefield. Totally disrespectful for all soldiers of both sides. If you are feeding your American youth with such movies, no wonder they act the same in the world today.Brad Pitt, this is your worst movie ever.","
            8/10
            "
"Fluke_Skywalker","17 October 2014","Though it can't seem to avoid dusting off nearly every war movie cliché imaginable, 'Fury' is well made, well acted and features some of the most white-knuckle battle action ever captured on film.The still somehow underrated Brad Pitt commands the screen just as his character Wardaddy commands his men. It would've been easy for Pitt to simply give in to caricature here, but he's become much too fine an actor for that. The rest of his men are more than equal to the task of overcoming their stock characters, particularly star in the making Logan Lerman.'Fury' is no flag-waver, yet it also never strays into the realm of moral relativism that typically plagues modern war films. Instead any message fittingly gets lost in the haze of battle.","
            7/10
            "
"lesleyharris30","2 May 2015","Fury is a great movie with a well developed storyline and a brilliant cast. It's a fine war movie that is intense from start to finish and, I feel, it captured Germany during the second World War very well. However, it definitely thinks it's better than what it is, judging from the actors portrayal of the characters and the music that accompanies it, they were all expecting this movie to become the next Schindler's List or Apocalypse Now, but the story and overall the acting simply wasn't strong enough to have a lasting effect on me as those movies did. Brad Pitt is in great form as Wardaddy and if it wasn't for him I would be giving this a lower rating, I felt the other four men overacted, but Pitt was real, I felt for this character and believed he was a real person, when an actor can do that you know they're doing a good job. It has its flaws, but Fury is still a powerful and intense film that I would recommend to anyone looking for a good drama or war movie. An army sergeant leads four men in a tank through Nazi Germany as the second World War approaches an end. Best Performance: Brad Pitt Worst Performance: Jon Bernthal","
            9/10
            "
"PyroSikTh","28 October 2014","Fury is a war movie with many war movie tropes and clichés. The cast of characters, for example, is one big cliché; there's the hardened veteran who's respected by everyone he commands, the Christian guy who keeps spouting bible verses, the bulldog who is so brimming with testosterone that he almost becomes a parody of himself, the Mexican who keeps getting told off for speaking Spanish, and of course the new recruit that they all bully until he proves himself worthy of their respect. So it's interesting that the movie decides to take a character-driven approach seeing as all the main characters are shallow stereotypes. Fortunately it kind of works in being a vehicle for the movie's themes.The biggest theme of the whole movie is certainly anti-war. It shows the brutality of it in all it's gory and psychological glory. It's a heavy movie to watch, both visually and emotionally, and that cast of characters are what helps push this along. But first the gore and violence. I mean, it's a war movie, this level of violence comes with the territory, however I'm shocked this got such a low rating (15 in the UK). The new recruit's first task is to clean up the mess of the guy he's replacing, whereupon he finds half the guy's face splat on the wall. The journey to his first mission ends up with their lieutenant getting set on fire and ultimately shooting himself in the head to make the pain stop. Yeah, this isn't a movie for the light-stomached.But back to the character focus and how it aids the themes. While the movie might be visually challenging to watch thanks to all the gore and violence, it's also hard to watch because of the emotions and psychology at play. It's these emotional situations that really lift the characters out of their pigeon-holed stereotypes. Again, focussing on the new recruit who was never trained with a weapon or how to kill, he struggles to kill the German soldiers. Taking a life is taking a life even if it is a you-or-me situation, and he's adamant to keep his conscious clean. He's also bullied on by the other members of his crew because of his ""weak"" mental state, when in actual fact it's them who have grown apathetic and desensitised to the horrors of war.The acting is the single-biggest driving factor of the movie. The characters may be weak, the plot simple, and the themes and ideas mishandled, but the sheer quality of acting on display makes sure that you never really notice how weak the characters are. Each and every actor shares a great chemistry with his fellows that instantly lends to these four guys having been together as long as they claim. Each one also manages to individually add a surprising depth to their otherwise two-dimensional characters. Brad Pitt's Don is indeed the hardened veteran he's made out to be, wise and commanding respect wherever he goes even though he's not the highest ranking soldier. However he is also a bully, running Norman hard and against his ideologies. But he's human as well. He's respected because he's a nice guy deep down and he's committed to his cause. A two-dimensional character he is not.Every major character is given this same amount of depth by their actor. Logan Lerman's Norman may be the weedy greenhorn, but he's not a pushover nor is he socially challenged. He often goes toe-to-toe with the other members of his crew, giving as much as he takes, in defence of his stance. Shia LaBeouf's Bible (the Christian, if you couldn't tell) isn't your regular goody two- shoes that type of character is often portrayed as. He doesn't join in with the bullying as much, but he doesn't do anything to stop it, and in fact sides with his crewmembers even when they're being unreasonable. Of all the crew though, he's the one who gets most attached, so whenever another crew member dies, he's the one to add that emotional weight. I don't care what anyone says, LaBeouf is an astounding actor that deserves more credit - personal life be screwed. Jon Bernthal's animalistic Grady is every bit as macho (and slightly dumb) as his stereotype requires, but is again still human. He never quite reaches into parody land, and his short heart-to-heart with Norman near the end goes a long way to show that he's not just a brute. Michael Peña unfortunately gets the short end of the stick with the under-developed Gordo. Much like his Mexican stereotype, that's about all that's particularly memorable about him, and other than straggling the line between Bible's good nature and Grady's masculinity like a happy medium, he doesn't have a particularly well-carved out role within the crew (other than being the driver).Fury is a suspense-filled, nail-biting war movie that will definitely keep you on the edge of your seat. It's the first movie I've seen that gives proper credit to the armoured regiments and this alone makes it stand out from the sea of WWII movies that are out there. The characters are weak, but the fantastic acting gives them the added dimensions they need, and the messages and themes are good and come across really well, but they sometimes become a detriment to the overall movie. Critically, Fury is a movie with many faults deserving of no more than a ""good"" 7/10, although I personally enjoyed it enough to maybe have rated it higher.","
            6/10
            "
